generated_utc,portfolio,portfolio_label,is_main,strategy,strategy_label,equity_eur,balance_eur,unrealized_pnl_eur,month_pnl_eur,monthly_target_eur,target_progress_pct,open_positions,open_margin_eur,open_notional_eur,open_initial_risk_eur,open_stop_risk_eur,closed_trades,unique_market_events,winning_trades,win_rate_pct,profit_factor,expectancy_eur,net_pnl_closed_eur,average_mfe_net_eur,average_mae_net_eur,excursion_sample,average_signed_capture_pct,signed_capture_sample,average_winner_capture_pct,winner_capture_sample,average_profit_giveback_eur,average_profit_giveback_pct_of_mfe,giveback_sample,lost_after_positive_mfe_count,average_profit_retained_pct,profit_retention_sample,max_drawdown_pct
2026-07-22T13:08:47+00:00,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_MFE_V1,Top 5 + BTC — Guard + BTC≤3 + MFE,False,scanner_top5_btc_strength,Scanner Top 5 + forza BTC,9856.13794691364,9879.879271678292,-23.741324764652454,-143.8620530863609,3000.0,-4.7954017695453635,3,1282.2403588390705,2564.480717678141,148.09210643777374,148.09210643777377,2,2,0,0.0,0.0,-59.29101994554882,-118.58203989109764,7.962186029025408,-59.29101994554882,2,-780.4626246776079,2,0.0,0,67.25320597457423,880.4626246776079,2,2,0.0,0,1.5134617682119642
2026-07-22T13:08:47+00:00,SHADOW_SCANNER_TOP5_BTC_RUNNER25_V1,"Top 5 + BTC — 75% a 2,2R + runner 3R",False,scanner_top5_btc_strength,Scanner Top 5 + forza BTC,9957.676245379369,9981.662154151765,-23.985908772395568,-42.32375462063101,3000.0,-1.4107918206877001,3,1277.2559789080397,2554.5119578160793,149.8549549277487,149.85495492774874,6,6,3,50.0,0.8963263860915339,-2.8163694277116433,-16.89821656626986,53.53398375787435,-33.54458914150394,6,-313.8610306178955,5,52.85348721471556,3,57.15046696116017,413.86103061789544,5,2,52.85348721471556,3,2.2137354322550875
2026-07-22T13:08:47+00:00,SHADOW_SCANNER_TOP5_BTC_TP3_V1,Top 5 + BTC — target pieno 3R,False,scanner_top5_btc_strength,Scanner Top 5 + forza BTC,9957.676245379369,9981.662154151765,-23.985908772395568,-42.32375462063101,3000.0,-1.4107918206877001,3,1277.2559789080397,2554.5119578160793,149.8549549277487,149.85495492774874,6,6,3,50.0,0.8963263860915339,-2.8163694277116433,-16.89821656626986,53.53398375787435,-33.54458914150394,6,-313.8610306178955,5,52.85348721471556,3,57.15046696116017,413.86103061789544,5,2,52.85348721471556,3,2.2137354322550875
2026-07-22T13:08:47+00:00,SHADOW_GLOBAL_PURE,Global Confluence puro 1H,False,global_confluence_pure,Global Confluence puro,9771.540610389982,9772.151606603515,-0.6109962135330351,-228.45938961001775,3000.0,-7.615312987000592,1,1527.185035725998,3054.370071451996,48.869921143231934,48.86992114323196,7,7,2,28.57142857142857,0.17054386305703315,-32.28796733623092,-226.01577135361643,23.397851045850427,-51.25653737380871,7,-483.5393519213844,6,35.608900539153275,2,56.22482764518856,583.5393519213844,6,4,35.608900539153275,2,2.487143955539575
2026-07-22T13:08:47+00:00,SHADOW_COMBO_TREND,Combo Trend,False,combo_trend,Combo Trend,10002.069305033054,10001.675999034598,0.39330599845632797,2.0693050330537517,3000.0,0.06897683443512505,3,1875.094349324534,3750.188698649068,150.89700470301653,100.66107735195374,16,16,5,31.25,1.0088355414623227,0.24053754254628856,3.848600680740617,67.39313880460577,-35.03769215834144,16,-73.96437032664322,16,72.41477990085762,5,67.15260126205948,173.9643703266432,16,11,72.41477990085762,5,2.354642911670013
2026-07-22T13:08:47+00:00,SHADOW_COMBO_MEAN_REVERSION,Combo Mean Reversion,False,combo_mean_reversion,Combo Mean Reversion,10128.769821535594,10138.982660980533,-10.21283944493888,128.76982153559402,3000.0,4.292327384519801,1,1335.6661085877106,2671.332217175421,50.70292730155419,50.70292730155402,8,8,4,50.0,1.86725593096168,17.57318253885443,140.58546031083543,48.06356922916662,-37.64176974263832,8,-195.40224406770227,7,88.0256291147812,4,27.133591594959228,295.4022440677022,7,3,88.0256291147812,4,0.8021028711448475
2026-07-22T13:08:47+00:00,SHADOW_COMBO_SCANNER,Combo Scanner,False,combo_scanner,Combo Scanner,9935.197153819136,9959.576342655066,-24.379188835929238,-64.80284618086444,3000.0,-2.160094872695481,3,2790.7630464822014,5581.526092964403,149.42276048383212,149.42276048383192,20,20,8,40.0,0.9318624388727709,-1.8583696561605803,-37.1673931232116,57.131947752525186,-38.46482187192101,20,-208.8987648613875,20,60.73965265131452,8,58.990317408685755,308.8987648613875,20,12,60.73965265131452,8,2.236062672075668
2026-07-22T13:08:47+00:00,SHADOW_COMBO_ADAPTIVE,Combo Adaptive — madre,False,combo_adaptive,Combo Adaptive,10244.737683012758,10230.549276775053,14.188406237705125,244.73768301275777,3000.0,8.157922767091925,3,3299.979892434053,6599.959784868106,154.15492288449587,154.15492288449605,19,19,8,42.10526315789473,1.6913433402421358,12.326492477489316,234.203357072297,62.9113825586032,-32.07942074859397,19,-21.102822176603635,17,69.09639371365554,8,50.2217008202441,121.10282217660364,17,9,69.09639371365554,8,1.3057005054871773
2026-07-22T13:08:47+00:00,SHADOW_COMBO_ADAPTIVE_MFE_TRAIL,Combo Adaptive — MFE Trail esistente,False,combo_adaptive,Combo Adaptive,9683.693664290402,9683.273685602635,0.419978687767589,-316.306335709598,3000.0,-10.543544523653265,3,2142.9294588182206,4285.858917636441,145.3830649530934,96.75378983495995,26,26,7,26.923076923076923,0.4517652829027469,-12.088605389287519,-314.30374012147547,38.43613351032971,-41.24446680937718,26,-161.20301103491613,25,49.33839231527534,7,50.476290015934666,261.20301103491613,25,18,49.33839231527534,7,4.113469459356832
2026-07-22T13:08:47+00:00,SHADOW_COMBO_ADAPTIVE_QUALITY7_V1,Combo Adaptive — Quality7,False,combo_adaptive,Combo Adaptive,9908.663635277528,9889.398568065744,19.265067211783638,-91.33636472247235,3000.0,-3.0445454907490785,3,3258.321572341515,6516.64314468303,148.40167261214899,148.40167261214918,2,2,0,0.0,0.0,-53.3457230237245,-106.691446047449,9.337285638359976,-52.267093527286676,2,-275.87803881358906,1,0.0,0,73.71690001604159,375.878038813589,1,1,0.0,0,1.5061548344710387
2026-07-22T13:08:47+00:00,SHADOW_COMBO_ADAPTIVE_REGIME_V1,Combo Adaptive — Trend/Transition,False,combo_adaptive,Combo Adaptive,9927.262616216804,9906.065475169931,21.197141046872904,-72.73738378319649,3000.0,-2.424579459439883,3,3141.6044641732365,6283.208928346473,148.28998981873326,148.28998981873295,7,7,2,28.57142857142857,0.6792682845572011,-12.899930425066875,-90.29951297546813,39.81650420343305,-47.04713792397232,7,-313.9371180619129,7,99.4751885247153,2,52.71643462849993,413.9371180619128,7,5,99.4751885247153,2,2.1817777548933313
2026-07-22T13:08:47+00:00,SHADOW_COMBO_ADAPTIVE_QUALITY7_REGIME_V1,Combo Adaptive — Quality7 + Regime,False,combo_adaptive,Combo Adaptive,9885.29257023445,9889.335271212149,-4.042700977698655,-114.70742976555084,3000.0,-3.823580992185028,3,3311.0689503364338,6622.1379006728675,148.59889051807926,148.5988905180791,2,2,0,0.0,0.0,-53.3457230237245,-106.691446047449,9.337285638359976,-52.267093527286676,2,-275.87803881358906,1,0.0,0,73.71690001604159,375.878038813589,1,1,0.0,0,1.6437079388779636
2026-07-22T13:08:47+00:00,SHADOW_COMBO_ADAPTIVE_LONG_ONLY_V1,Combo Adaptive — Long Only,False,combo_adaptive,Combo Adaptive,9842.628651046803,9866.090331562757,-23.461680515953656,-157.3713489531965,3000.0,-5.245711631773217,2,1099.2208366672091,2198.4416733344183,98.723747125258,98.72374712525803,5,5,1,20.0,0.42100899747995113,-26.51812068664895,-132.59060343324475,31.835534411189293,-49.67852830536445,5,-473.72865113372245,5,99.4974138881034,1,58.35365509783825,573.7286511337225,5,4,99.4974138881034,1,2.34440988361563
2026-07-22T13:08:47+00:00,SHADOW_COMBO_ADAPTIVE_PARTIAL_1R_V1,Combo Adaptive — parziale 1R,False,combo_adaptive,Combo Adaptive,9832.415073616077,9862.151553925063,-29.736480308985826,-167.58492638392272,3000.0,-5.586164212797424,3,2390.2726330208297,4780.5452660416595,148.01540016843938,148.01540016843956,9,9,3,33.33333333333333,0.5955228130714012,-14.997790990591218,-134.98011891532096,41.399195968326374,-43.13548173941878,9,-416.61511763175224,9,69.95026890775156,3,56.39698695891759,516.6151176317521,9,6,69.95026890775156,3,2.0537601239882965
2026-07-22T13:08:47+00:00,SHADOW_COMBO_ADAPTIVE_QUALITY7_REGIME_PARTIAL_1R_V1,Combo Adaptive — Quality7 + Regime + parziale 1R,False,combo_adaptive,Combo Adaptive,9885.29257023445,9889.335271212149,-4.042700977698655,-114.70742976555084,3000.0,-3.823580992185028,3,3311.0689503364338,6622.1379006728675,148.59889051807926,148.5988905180791,2,2,0,0.0,0.0,-53.3457230237245,-106.691446047449,9.337285638359976,-52.267093527286676,2,-275.87803881358906,1,0.0,0,73.71690001604159,375.878038813589,1,1,0.0,0,1.6437079388779636
2026-07-22T13:08:47+00:00,SHADOW_COMBO_ADAPTIVE_RUNNER25_V1,Combo Adaptive — 75% a 2R + runner 3R,False,combo_adaptive,Combo Adaptive,9961.762875120812,9961.330165293677,0.4327098271345338,-38.23712487918783,3000.0,-1.274570829306261,2,2134.0294146861556,4268.058829372311,99.7319899285653,99.73198992856555,7,7,3,42.857142857142854,0.8310324171416529,-5.158428486957334,-36.10899940870134,49.96259488082974,-38.41192687954488,7,-394.5206672453568,7,63.35771975600836,3,55.121023367787075,494.5206672453568,7,4,63.35771975600836,3,1.4122748418210673
2026-07-22T13:08:47+00:00,SHADOW_COMBO_ADAPTIVE_TP3_V1,Combo Adaptive — target pieno 3R,False,combo_adaptive,Combo Adaptive,9970.040953683729,9944.958045865826,25.082907817903433,-29.95904631627127,3000.0,-0.9986348772090423,2,2225.591160586012,4451.182321172024,99.6921964306255,99.69219643062547,7,7,3,42.857142857142854,0.7549352576876721,-7.481606391638814,-52.3712447414717,53.478735630038294,-38.41192687954488,7,-399.1320775406378,7,52.597762400352664,3,60.960342021677114,499.1320775406378,7,4,52.597762400352664,3,1.4122748418210673
2026-07-22T13:08:47+00:00,SHADOW_BTC_EMA_1H,Btc Ema 1H,False,ema_trend_following,Trend following EMA,9934.38569815128,9934.38569815128,0,-65.61430184872006,3000.0,-2.187143394957335,0,0,0,0,0,4,4,1,25.0,0.5955554423802246,-16.40357546217964,-65.61430184871855,31.049900995307414,-55.49740563439498,4,-1312.5581895133641,4,99.27436191895752,1,47.45347645748706,1412.5581895133641,4,3,99.27436191895752,1,1.558923893094732
2026-07-22T13:08:47+00:00,SHADOW_BTC_EMA_4H,Btc Ema 4H,False,ema_trend_following,Trend following EMA,10007.536953627205,10001.359926267673,6.177027359532484,7.536953627204639,3000.0,0.25123178757348796,1,1105.6311119287868,2211.2622238575736,50.0,50.00000000000005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.3896633420597717
2026-07-22T13:08:47+00:00,SHADOW_BTC_DONCHIAN_1H,Btc Donchian 1H,False,donchian_breakout,Donchian breakout 20 barre,9937.575387713927,9937.575387713927,0,-62.42461228607317,3000.0,-2.080820409535772,0,0,0,0,0,3,3,1,33.33333333333333,0.4341592027554474,-20.80820409535758,-62.424612286072744,40.66177893766203,-54.8446074187622,3,-187.50512923586967,3,55.51116132773662,1,61.46998303301961,287.5051292358697,3,2,55.51116132773662,1,1.4909276608873983
2026-07-22T13:08:47+00:00,SHADOW_BTC_DONCHIAN_4H,Btc Donchian 4H,False,donchian_breakout,Donchian breakout 20 barre,10007.536953627205,10001.359926267673,6.177027359532484,7.536953627204639,3000.0,0.25123178757348796,1,1105.6311119287868,2211.2622238575736,50.0,50.00000000000005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.3896633420597717
2026-07-22T13:08:47+00:00,SHADOW_BTC_BOLLINGER_1H,Btc Bollinger 1H,False,bollinger_mean_reversion,Bollinger mean reversion,10099.956243037674,10099.956243037674,0,99.95624303767363,3000.0,3.331874767922454,0,0,0,0,0,2,2,2,100.0,inf,49.97812151883736,99.95624303767472,67.60660377729913,-23.824106741620596,2,72.12526180418789,2,72.12526180418789,2,17.628482258461773,27.874738195812128,2,0,72.12526180418789,2,0.31251910763944224
2026-07-22T13:08:47+00:00,SHADOW_BTC_BOLLINGER_4H,Btc Bollinger 4H,False,bollinger_mean_reversion,Bollinger mean reversion,10036.668147567234,9997.395959243477,39.27218832375726,36.66814756723397,3000.0,1.2222715855744657,1,1313.844983109209,2627.689966218418,50.0,49.99999999999984,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.18974458848617295
2026-07-22T13:08:47+00:00,SHADOW_BTC_ADAPTIVE_1H,Btc Adaptive 1H,False,combo_adaptive,Combo Adaptive,9988.261105420524,9988.261105420524,0,-11.738894579475527,3000.0,-0.3912964859825176,0,0,0,0,0,2,2,1,50.0,0.7848218730151031,-5.86944728973743,-11.73889457947486,46.497083993536265,-49.017541608629536,2,-144.17967163463814,2,55.51116132773662,1,52.3665312832737,244.17967163463817,2,1,55.51116132773662,1,0.8921626746336138
2026-07-22T13:08:47+00:00,SHADOW_BTC_ADAPTIVE_4H,Btc Adaptive 4H,False,combo_adaptive,Combo Adaptive,9981.94870234181,10000.263945541752,-18.315243199941737,-18.05129765819038,3000.0,-0.6017099219396793,1,1047.4029434536478,2094.8058869072956,50.0,49.999999999999986,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.36605239965949143
2026-07-22T13:08:47+00:00,SHADOW_SOL_EMA_1H,Sol Ema 1H,False,ema_trend_following,Trend following EMA,9974.65464641022,9989.470446396906,-14.815799986686418,-25.345353589780643,3000.0,-0.8448451196593548,1,1001.4386239360438,3004.3158718081313,49.954202072172265,49.954202072172194,2,2,1,50.0,0.8339272366811307,-4.579792782772547,-9.159585565545093,35.45161337811548,-55.974525137156355,2,63.009446045765685,1,63.009446045765685,1,27.00167739080056,36.990553954234315,1,0,63.009446045765685,1,1.0978048284555708
2026-07-22T13:08:47+00:00,SHADOW_SOL_EMA_4H,Sol Ema 4H,False,ema_trend_following,Trend following EMA,9969.893282176614,9999.255091528648,-29.361809352034367,-30.106717823386134,3000.0,-1.0035572607795378,1,880.5064673200025,1761.012934640005,50.0,49.99999999999983,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.3514727483540653
2026-07-22T13:08:47+00:00,SHADOW_SOL_DONCHIAN_1H,Sol Donchian 1H,False,donchian_breakout,Donchian breakout 20 barre,9997.372746056766,9997.372746056766,0,-2.6272539432338817,3000.0,-0.08757513144112938,0,0,0,0,0,2,2,1,50.0,0.41441388483820046,-1.3136269716177242,-2.6272539432354485,58.954147624481024,-19.655173231795324,2,-1.6233196711968199,2,3.569583753618895,1,60.26777459609875,101.62331967119682,2,1,3.569583753618895,1,0.551216688029255
2026-07-22T13:08:47+00:00,SHADOW_SOL_DONCHIAN_4H,Sol Donchian 4H,False,donchian_breakout,Donchian breakout 20 barre,9969.893282176614,9999.255091528648,-29.361809352034367,-30.106717823386134,3000.0,-1.0035572607795378,1,880.5064673200025,1761.012934640005,50.0,49.99999999999983,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.3514727483540653
2026-07-22T13:08:47+00:00,SHADOW_SOL_BOLLINGER_1H,Sol Bollinger 1H,False,bollinger_mean_reversion,Bollinger mean reversion,9944.207160666667,9944.207160666667,0,-55.79283933333318,3000.0,-1.859761311111106,0,0,0,0,0,1,1,0,0.0,0.0,-55.79283933333339,-55.79283933333339,11.614895619134169,-81.7546476780054,1,-480.35592538103646,1,0.0,0,67.40773495246756,580.3559253810365,1,1,0.0,0,0.6162661677886901
2026-07-22T13:08:47+00:00,SHADOW_SOL_BOLLINGER_4H,Sol Bollinger 4H,False,bollinger_mean_reversion,Bollinger mean reversion,10030.030774678782,9998.49486219175,31.535912487032213,30.03077467878211,3000.0,1.0010258226260702,1,968.5571481648361,1937.1142963296722,50.0,49.99999999999995,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.18181654976569445
2026-07-22T13:08:47+00:00,SHADOW_SOL_ADAPTIVE_1H,Sol Adaptive 1H,False,combo_adaptive,Combo Adaptive,9965.376394106115,9980.178412690313,-14.802018584198146,-34.623605893884815,3000.0,-1.1541201964628272,1,1000.5071029411488,3001.5213088234464,49.90773553203568,49.9077355320356,2,2,1,50.0,0.665118445707913,-9.226446796431237,-18.452893592862473,31.673887303591187,-44.275587634170215,2,56.00635287105439,1,56.00635287105439,1,28.788889824748097,43.99364712894561,1,0,56.00635287105439,1,1.1157820887522558
2026-07-22T13:08:47+00:00,SHADOW_SOL_ADAPTIVE_4H,Sol Adaptive 4H,False,combo_adaptive,Combo Adaptive,9972.402176138563,9999.317167254634,-26.914991116070706,-27.597823861437064,3000.0,-0.9199274620479021,1,807.1309046872028,1614.2618093744056,50.0,50.00000000000002,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.3221867287907683
2026-07-22T13:08:47+00:00,SHADOW_ETH_EMA_1H,Eth Ema 1H,False,ema_trend_following,Trend following EMA,9856.467007730396,9887.526994473494,-31.059986743097152,-143.5329922696037,3000.0,-4.784433075653457,1,1144.646051456373,3433.938154369119,49.44870942291531,49.44870942291517,5,5,2,40.0,0.32661181448405724,-22.051623083387728,-110.25811541693864,30.855760357732503,-42.33838744071041,5,-515.7117840121906,4,33.87067785252919,2,52.92967919028928,615.7117840121905,4,2,33.87067785252919,2,1.585912345009001
2026-07-22T13:08:47+00:00,SHADOW_ETH_EMA_4H,Eth Ema 4H,False,ema_trend_following,Trend following EMA,9984.333253356908,9998.592780824198,-14.259527467288844,-15.666746643091756,3000.0,-0.5222248881030584,1,883.9316430910312,1767.8632861820624,50.0,50.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.3193463067659491
2026-07-22T13:08:47+00:00,SHADOW_ETH_DONCHIAN_1H,Eth Donchian 1H,False,donchian_breakout,Donchian breakout 20 barre,9982.539859126302,9982.539859126302,0,-17.460140873698037,3000.0,-0.5820046957899345,0,0,0,0,0,3,3,1,33.33333333333333,0.8426352882527048,-5.820046957899753,-17.46014087369926,49.86444180284895,-41.130756007731904,3,-127.2765658698501,3,99.25046054524793,1,55.68448876074871,227.27656586985006,3,2,99.25046054524793,1,1.377742893320854
2026-07-22T13:08:47+00:00,SHADOW_ETH_BOLLINGER_1H,Eth Bollinger 1H,False,bollinger_mean_reversion,Bollinger mean reversion,10015.445417927864,10015.445417927864,0,15.445417927863673,3000.0,0.5148472642621224,0,0,0,0,0,1,1,1,100.0,inf,15.44541792786299,15.44541792786299,52.20126986357413,-53.45016302874658,1,29.588203444531054,1,29.588203444531054,1,36.75585193571114,70.41179655546895,1,0,29.588203444531054,1,0.5090778637919945
2026-07-22T13:08:47+00:00,SHADOW_ETH_ADAPTIVE_1H,Eth Adaptive 1H,False,combo_adaptive,Combo Adaptive,9962.363476942053,9962.363476942053,0,-37.63652305794676,3000.0,-1.2545507685982253,0,0,0,0,0,3,3,2,66.66666666666666,0.3144722839568189,-12.545507685982429,-37.63652305794729,36.534985679286926,-55.16442974844381,3,14.307274177516053,2,14.307274177516053,2,47.211639825682006,85.69272582248395,2,0,14.307274177516053,2,1.022937651548491
2026-07-22T13:08:47+00:00,SHADOW_DOGE_EMA_1H,Doge Ema 1H,False,ema_trend_following,Trend following EMA,9948.282273825334,9948.282273825334,0,-51.717726174665586,3000.0,-1.7239242058221864,0,0,0,0,0,4,4,2,50.0,0.5360216151000156,-12.929431543665382,-51.71772617466153,35.71857660012726,-43.35250464738887,4,-118.31594241977498,3,44.842706037393974,2,47.18515052924344,218.31594241977498,3,1,44.842706037393974,2,1.2702145161770297
2026-07-22T13:08:47+00:00,SHADOW_DOGE_DONCHIAN_1H,Doge Donchian 1H,False,donchian_breakout,Donchian breakout 20 barre,9968.981165628491,9968.981165628491,0,-31.018834371509,3000.0,-1.0339611457169666,0,0,0,0,0,2,2,1,50.0,0.4581142832930447,-15.509417185754698,-31.018834371509396,28.156265385578553,-42.8614681711782,2,-2381.528304911978,2,47.573136143798536,1,43.66568257133325,2481.528304911978,2,1,47.573136143798536,1,0.9273125348627139
2026-07-22T13:08:47+00:00,SHADOW_DOGE_BOLLINGER_1H,Doge Bollinger 1H,False,bollinger_mean_reversion,Bollinger mean reversion,10000.0,10000.0,0,0.0,3000.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0
2026-07-22T13:08:47+00:00,SHADOW_MASTER_ADAPTIVE_V1,Master Adaptive V1,False,master_adaptive_consensus,Master Adaptive Consensus,9751.144566564484,9780.179055811566,-29.034489247082895,-248.8554334355158,3000.0,-8.295181114517193,3,2731.6829610088903,5463.365922017781,146.91234384019938,146.9123438401993,4,4,0,0.0,0.0,-54.114906232184396,-216.45962492873758,20.677268585674803,-53.12168788382684,4,-581.835941109237,4,0.0,0,74.7921748178592,681.835941109237,4,4,0.0,0,2.768819443693719
2026-07-22T13:08:47+00:00,SHADOW_MASTER_ADAPTIVE_NO_ALT_V1,Master Adaptive No Alt V1,False,master_adaptive_consensus,Master Adaptive Consensus,9751.144566564484,9780.179055811566,-29.034489247082895,-248.8554334355158,3000.0,-8.295181114517193,3,2731.6829610088903,5463.365922017781,146.91234384019938,146.9123438401993,4,4,0,0.0,0.0,-54.114906232184396,-216.45962492873758,20.677268585674803,-53.12168788382684,4,-581.835941109237,4,0.0,0,74.7921748178592,681.835941109237,4,4,0.0,0,2.768819443693719
2026-07-22T13:08:47+00:00,SHADOW_MASTER_ADAPTIVE_STRICT3_V1,Master Adaptive Strict3 V1,False,master_adaptive_consensus,Master Adaptive Consensus,9803.345199394398,9832.455284025578,-29.110084631180825,-196.65480060560185,3000.0,-6.555160020186729,2,2624.1846448547285,5248.369289709457,99.05605278329392,99.05605278329384,3,3,0,0.0,0.0,-54.590110875269914,-163.77033262580974,25.1441950188603,-53.72251136355438,3,-258.8844671736157,3,0.0,0,79.73430589413022,358.88446717361575,3,3,0.0,0,2.2948915846907543
2026-07-22T13:08:47+00:00,SHADOW_MASTER_ADAPTIVE_EXPANDED_V1,Master Adaptive Expanded V1,False,master_adaptive_consensus,Master Adaptive Consensus,9757.136072837553,9780.398291862046,-23.26221902449304,-242.863927162447,3000.0,-8.095464238748233,3,2548.9862522747508,5097.9725045495015,146.8611642980485,146.86116429804855,4,4,0,0.0,0.0,-54.114906232184396,-216.45962492873758,20.677268585674803,-53.12168788382684,4,-581.835941109237,4,0.0,0,74.7921748178592,681.835941109237,4,4,0.0,0,2.792562716655827
2026-07-22T13:08:47+00:00,SHADOW_MASTER_ADAPTIVE_GB20_V1,Master Adaptive Gb20 V1,False,master_adaptive_consensus,Master Adaptive Consensus,9696.139035314083,9725.00974301791,-28.870707703827357,-303.86096468591677,3000.0,-10.128698822863893,3,2736.6108294217292,5473.2216588434585,146.18875964688132,146.18875964688127,7,7,1,14.285714285714285,0.035876302384893435,-38.81518914096908,-271.70632398678356,12.829847994433829,-43.0815897117872,7,-446.9806815968212,5,33.98538950229465,1,51.5499433223128,546.9806815968213,5,4,33.98538950229465,1,3.317293800123797
2026-07-22T13:08:47+00:00,SHADOW_MASTER_ADAPTIVE_RUNNER25_V1,Master Adaptive Runner25 V1,False,master_adaptive_consensus,Master Adaptive Consensus,9751.144566564484,9780.179055811566,-29.034489247082895,-248.8554334355158,3000.0,-8.295181114517193,3,2731.6829610088903,5463.365922017781,146.91234384019938,146.9123438401993,4,4,0,0.0,0.0,-54.114906232184396,-216.45962492873758,20.677268585674803,-53.12168788382684,4,-581.835941109237,4,0.0,0,74.7921748178592,681.835941109237,4,4,0.0,0,2.768819443693719
