generated_utc,system,profile,paper_portfolio,classification,event_key,experiment_group_id,trade_id,asset,side,timeframe_minutes,opened_at,closed_at,entry_regime,entry_volatility_state,score,confidence,close_reason,net_pnl,normalized_result,metric_unit
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_COMBO_TREND,SHADOW_COMBO_TREND,SALTATO_DAL_PAPER,9afe668fa5f282488d75|BANK|LONG|60,9afe668fa5f282488d75,SHADOW_COMBO_TREND|BANK|60|2026-07-19T03:00:00+00:00|LONG,BANK,LONG,60,2026-07-19T04:08:30+00:00,2026-07-19T09:00:00+00:00,TREND_UP,NORMAL,7.3496,BUONA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_COMBO_TREND,SHADOW_COMBO_TREND,SALTATO_DAL_PAPER,7eeb17c16c0f6c046f5b|ESPORTS|LONG|60,7eeb17c16c0f6c046f5b,SHADOW_COMBO_TREND|ESPORTS|60|2026-07-19T08:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-19T09:08:30+00:00,2026-07-19T10:00:00+00:00,TREND_UP,LOW,6.9025,BUONA,STOP,-10.133333333333324,-1.0133333333333323,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_COMBO_TREND,SHADOW_COMBO_TREND,SALTATO_DAL_PAPER,a7876bacdba418f66ff2|BANK|LONG|60,a7876bacdba418f66ff2,SHADOW_COMBO_TREND|BANK|60|2026-07-19T09:00:00+00:00|LONG,BANK,LONG,60,2026-07-19T10:08:30+00:00,2026-07-19T11:00:00+00:00,ALT_ROTATION_UP,LOW,7.4216,BUONA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_COMBO_TREND,SHADOW_COMBO_TREND,SALTATO_DAL_PAPER,9b558887c6d0b0ea66e2|AKE|LONG|60,9b558887c6d0b0ea66e2,SHADOW_COMBO_TREND|AKE|60|2026-07-19T00:00:00+00:00|LONG,AKE,LONG,60,2026-07-19T01:08:29+00:00,2026-07-19T12:00:00+00:00,TREND_UP,NORMAL,7.0335,BUONA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_COMBO_TREND,SHADOW_COMBO_TREND,SALTATO_DAL_PAPER,02e9cf1c2ab5c0ef754a|BANK|LONG|60,02e9cf1c2ab5c0ef754a,SHADOW_COMBO_TREND|BANK|60|2026-07-19T11:00:00+00:00|LONG,BANK,LONG,60,2026-07-19T12:08:29+00:00,2026-07-19T15:00:00+00:00,ALT_ROTATION_UP,LOW,7.4991,BUONA,STOP,-10.133333333333344,-1.0133333333333343,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_COMBO_TREND,SHADOW_COMBO_TREND,SALTATO_DAL_PAPER,c66bd4de24eaffbbd98a|BANK|LONG|60,c66bd4de24eaffbbd98a,SHADOW_COMBO_TREND|BANK|60|2026-07-19T15:00:00+00:00|LONG,BANK,LONG,60,2026-07-19T16:08:29+00:00,2026-07-19T17:00:00+00:00,TREND_UP,LOW,7.4708,BUONA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_COMBO_TREND,SHADOW_COMBO_TREND,SALTATO_DAL_PAPER,557af438cf0bd217e6f1|ZEC|LONG|60,557af438cf0bd217e6f1,SHADOW_COMBO_TREND|ZEC|60|2026-07-19T05:00:00+00:00|LONG,ZEC,LONG,60,2026-07-19T06:08:29+00:00,2026-07-19T21:00:00+00:00,TREND_UP,NORMAL,5.6903,MEDIA,STOP,-10.761214956161178,-1.0761214956161178,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_DONCHIAN_1H,SHADOW_DONCHIAN_1H,PRESO_DAL_PAPER,3b50842f8cf58558bb1f|ZEC|LONG|60,3b50842f8cf58558bb1f,SHADOW_DONCHIAN_1H|ZEC|60|2026-07-14T13:00:00+00:00|LONG,ZEC,LONG,60,2026-07-14T14:14:00+00:00,2026-07-14T23:00:00+00:00,RANGE,NORMAL,6.751,BUONA,TARGET,24.449263040500096,2.4449263040500098,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_DONCHIAN_1H,SHADOW_DONCHIAN_1H,PRESO_DAL_PAPER,7fa09ae13c8fd206c465|HYPE|LONG|60,7fa09ae13c8fd206c465,SHADOW_DONCHIAN_1H|HYPE|60|2026-07-15T09:00:00+00:00|LONG,HYPE,LONG,60,2026-07-15T10:23:23+00:00,2026-07-16T00:00:00+00:00,TREND_UP,NORMAL,7.3353,BUONA,STOP,-10.753494684801474,-1.0753494684801475,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_DONCHIAN_1H,SHADOW_DONCHIAN_1H,SALTATO_DAL_PAPER,1dbb1308509f4521a520|ZEC|LONG|60,1dbb1308509f4521a520,SHADOW_DONCHIAN_1H|ZEC|60|2026-07-15T11:00:00+00:00|LONG,ZEC,LONG,60,2026-07-15T12:03:14+00:00,2026-07-16T08:00:00+00:00,TREND_UP,NORMAL,7.9121,ALTA,STOP,-10.540091680562776,-1.0540091680562775,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_DONCHIAN_1H,SHADOW_DONCHIAN_1H,SALTATO_DAL_PAPER,25bc6b6607fac73ec0c5|HYPE|SHORT|60,25bc6b6607fac73ec0c5,SHADOW_DONCHIAN_1H|HYPE|60|2026-07-16T12:00:00+00:00|SHORT,HYPE,SHORT,60,2026-07-16T13:07:43+00:00,2026-07-16T17:00:00+00:00,TRANSITION,NORMAL,-6.2117,BUONA,TARGET,24.13895871373748,2.413895871373748,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_DONCHIAN_1H,SHADOW_DONCHIAN_1H,PRESO_DAL_PAPER,ff3232116b59e32834ce|AKE|LONG|60,ff3232116b59e32834ce,SHADOW_DONCHIAN_1H|AKE|60|2026-07-16T12:00:00+00:00|LONG,AKE,LONG,60,2026-07-16T13:07:43+00:00,2026-07-16T18:00:00+00:00,TRANSITION,NORMAL,7.6338,ALTA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_DONCHIAN_1H,SHADOW_DONCHIAN_1H,SALTATO_DAL_PAPER,c59c46e016e9a2a6eecd|BTC|LONG|60,c59c46e016e9a2a6eecd,SHADOW_DONCHIAN_1H|BTC|60|2026-07-14T15:00:00+00:00|LONG,BTC,LONG,60,2026-07-14T16:00:54+00:00,2026-07-16T23:00:00+00:00,TREND_UP,NORMAL,7.0809,BUONA,STOP,-11.000000000000009,-1.100000000000001,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_DONCHIAN_1H,SHADOW_DONCHIAN_1H,PRESO_DAL_PAPER,5bfca43c41dc9b585a2a|ETH|LONG|60,5bfca43c41dc9b585a2a,SHADOW_DONCHIAN_1H|ETH|60|2026-07-14T13:00:00+00:00|LONG,ETH,LONG,60,2026-07-14T14:14:00+00:00,2026-07-17T05:00:00+00:00,RANGE,NORMAL,6.7786,BUONA,STOP,-10.873591333973952,-1.087359133397395,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_DONCHIAN_1H,SHADOW_DONCHIAN_1H,PRESO_DAL_PAPER,aea86e979a04001a119d|LAB|SHORT|60,aea86e979a04001a119d,SHADOW_DONCHIAN_1H|LAB|60|2026-07-14T23:00:00+00:00|SHORT,LAB,SHORT,60,2026-07-15T00:07:49+00:00,2026-07-17T07:00:00+00:00,TREND_UP,NORMAL,-6.1062,BUONA,TARGET,24.866666666666674,2.4866666666666672,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_DONCHIAN_1H,SHADOW_DONCHIAN_1H,SALTATO_DAL_PAPER,36738bb712f610937931|LAB|SHORT|60,36738bb712f610937931,SHADOW_DONCHIAN_1H|LAB|60|2026-07-17T07:00:00+00:00|SHORT,LAB,SHORT,60,2026-07-17T08:37:40+00:00,2026-07-17T13:00:00+00:00,RANGE,NORMAL,-6.7791,BUONA,STOP,-10.133333333333344,-1.0133333333333343,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_DONCHIAN_1H,SHADOW_DONCHIAN_1H,PRESO_DAL_PAPER,ae3137963bd37f4678d0|ADA|SHORT|60,ae3137963bd37f4678d0,SHADOW_DONCHIAN_1H|ADA|60|2026-07-16T08:00:00+00:00|SHORT,ADA,SHORT,60,2026-07-16T09:22:54+00:00,2026-07-17T16:00:00+00:00,TRANSITION,NORMAL,-6.292,BUONA,STOP,-10.818485494902408,-1.0818485494902408,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_DONCHIAN_1H,SHADOW_DONCHIAN_1H,SALTATO_DAL_PAPER,7d0868092c47cfc37e45|BTC|SHORT|60,7d0868092c47cfc37e45,SHADOW_DONCHIAN_1H|BTC|60|2026-07-17T05:00:00+00:00|SHORT,BTC,SHORT,60,2026-07-17T06:30:10+00:00,2026-07-17T17:00:00+00:00,RANGE,NORMAL,-6.9602,BUONA,STOP,-11.000000000000009,-1.100000000000001,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_DONCHIAN_1H,SHADOW_DONCHIAN_1H,PRESO_DAL_PAPER,62063b43e31c19d9e817|AKE|LONG|60,62063b43e31c19d9e817,SHADOW_DONCHIAN_1H|AKE|60|2026-07-17T19:00:00+00:00|LONG,AKE,LONG,60,2026-07-17T20:38:43+00:00,2026-07-17T22:00:00+00:00,TRANSITION,NORMAL,8.0,ALTA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_DONCHIAN_1H,SHADOW_DONCHIAN_1H,SALTATO_DAL_PAPER,c7dcd9756db2c485ce15|SOL|SHORT|60,c7dcd9756db2c485ce15,SHADOW_DONCHIAN_1H|SOL|60|2026-07-17T05:00:00+00:00|SHORT,SOL,SHORT,60,2026-07-17T06:30:10+00:00,2026-07-19T02:00:00+00:00,RANGE,NORMAL,-7.0984,BUONA,STOP,-11.000000000000009,-1.100000000000001,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_DONCHIAN_1H,SHADOW_DONCHIAN_1H,PRESO_DAL_PAPER,24f999a649df386f2142|ADA|LONG|60,24f999a649df386f2142,SHADOW_DONCHIAN_1H|ADA|60|2026-07-19T02:00:00+00:00|LONG,ADA,LONG,60,2026-07-19T03:08:29+00:00,2026-07-19T09:00:00+00:00,TREND_UP,NORMAL,5.9715,MEDIA,STOP,-10.99999999999994,-1.0999999999999939,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_DONCHIAN_1H,SHADOW_DONCHIAN_1H,SALTATO_DAL_PAPER,5c294ccd55e1e1d0e6e0|BANK|LONG|60,5c294ccd55e1e1d0e6e0,SHADOW_DONCHIAN_1H|BANK|60|2026-07-19T08:00:00+00:00|LONG,BANK,LONG,60,2026-07-19T09:08:30+00:00,2026-07-19T11:00:00+00:00,TREND_UP,LOW,7.6101,ALTA,TARGET,24.866666666666674,2.4866666666666672,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_DONCHIAN_1H,SHADOW_DONCHIAN_1H,SALTATO_DAL_PAPER,02e9cf1c2ab5c0ef754a|BANK|LONG|60,02e9cf1c2ab5c0ef754a,SHADOW_DONCHIAN_1H|BANK|60|2026-07-19T11:00:00+00:00|LONG,BANK,LONG,60,2026-07-19T12:08:29+00:00,2026-07-19T15:00:00+00:00,ALT_ROTATION_UP,LOW,7.7487,ALTA,STOP,-10.133333333333344,-1.0133333333333343,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_DONCHIAN_1H,SHADOW_DONCHIAN_1H,SALTATO_DAL_PAPER,6b84080ca8e4ad65f881|ZEC|LONG|60,6b84080ca8e4ad65f881,SHADOW_DONCHIAN_1H|ZEC|60|2026-07-19T08:00:00+00:00|LONG,ZEC,LONG,60,2026-07-19T09:08:30+00:00,2026-07-19T16:00:00+00:00,TREND_UP,LOW,6.2261,BUONA,STOP,-10.777063041667567,-1.0777063041667567,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,PRESO_DAL_PAPER,01ae4869a6167f022163|LAB|SHORT|60,01ae4869a6167f022163,SHADOW_EMA_TREND_1H|LAB|60|2026-07-14T10:00:00+00:00|SHORT,LAB,SHORT,60,2026-07-14T11:10:11+00:00,2026-07-14T12:00:00+00:00,RANGE,NORMAL,-6.4947,BUONA,STOP,-10.133333333333344,-1.0133333333333343,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,7a0b0e212b8b755d9a5c|PEPE|LONG|60,7a0b0e212b8b755d9a5c,SHADOW_EMA_TREND_1H|PEPE|60|2026-07-14T16:00:00+00:00|LONG,PEPE,LONG,60,2026-07-14T17:23:04+00:00,2026-07-15T07:00:00+00:00,TREND_UP,NORMAL,5.8131,MEDIA,STOP,-10.633176885877779,-1.063317688587778,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,1f094ab89016f47362b8|ZEC|LONG|60,1f094ab89016f47362b8,SHADOW_EMA_TREND_1H|ZEC|60|2026-07-14T15:00:00+00:00|LONG,ZEC,LONG,60,2026-07-14T16:00:54+00:00,2026-07-15T11:00:00+00:00,TREND_UP,NORMAL,5.9325,MEDIA,TARGET,21.474687800002915,2.1474687800002914,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,385b82606e3437b1d325|AKE|LONG|60,385b82606e3437b1d325,SHADOW_EMA_TREND_1H|AKE|60|2026-07-15T16:00:00+00:00|LONG,AKE,LONG,60,2026-07-15T17:23:15+00:00,2026-07-15T18:00:00+00:00,TREND_UP,NORMAL,7.0,BUONA,STOP,-10.133333333333344,-1.0133333333333343,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,2315badea36fa083a73b|SOL|LONG|60,2315badea36fa083a73b,SHADOW_EMA_TREND_1H|SOL|60|2026-07-15T13:00:00+00:00|LONG,SOL,LONG,60,2026-07-15T14:02:36+00:00,2026-07-15T19:00:00+00:00,TREND_UP,NORMAL,6.2574,BUONA,STOP,-10.993888208696587,-1.0993888208696587,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,7fa09ae13c8fd206c465|HYPE|LONG|60,7fa09ae13c8fd206c465,SHADOW_EMA_TREND_1H|HYPE|60|2026-07-15T09:00:00+00:00|LONG,HYPE,LONG,60,2026-07-15T10:23:23+00:00,2026-07-16T00:00:00+00:00,TREND_UP,NORMAL,6.3353,BUONA,STOP,-10.753494684801474,-1.0753494684801475,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,1dbb1308509f4521a520|ZEC|LONG|60,1dbb1308509f4521a520,SHADOW_EMA_TREND_1H|ZEC|60|2026-07-15T11:00:00+00:00|LONG,ZEC,LONG,60,2026-07-15T12:03:14+00:00,2026-07-16T08:00:00+00:00,TREND_UP,NORMAL,6.9121,BUONA,STOP,-10.540091680562776,-1.0540091680562775,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,4a5b74a6fa8305ab5934|AKE|LONG|60,4a5b74a6fa8305ab5934,SHADOW_EMA_TREND_1H|AKE|60|2026-07-16T00:00:00+00:00|LONG,AKE,LONG,60,2026-07-16T01:10:09+00:00,2026-07-16T07:00:00+00:00,TREND_UP,NORMAL,7.0,BUONA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,ea262009c5d6353c9fb1|SUI|LONG|60,ea262009c5d6353c9fb1,SHADOW_EMA_TREND_1H|SUI|60|2026-07-14T15:00:00+00:00|LONG,SUI,LONG,60,2026-07-14T16:00:54+00:00,2026-07-15T16:00:00+00:00,TREND_UP,NORMAL,5.9799,MEDIA,STOP,-10.790972238357531,-1.079097223835753,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,f5af20a4c613e0f3c161|XRP|LONG|60,f5af20a4c613e0f3c161,SHADOW_EMA_TREND_1H|XRP|60|2026-07-15T16:00:00+00:00|LONG,XRP,LONG,60,2026-07-15T17:23:15+00:00,2026-07-16T17:00:00+00:00,TREND_UP,NORMAL,6.3537,BUONA,STOP,-11.000000000000009,-1.100000000000001,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,b7549bd1de97a5ddf95d|AKE|LONG|60,b7549bd1de97a5ddf95d,SHADOW_EMA_TREND_1H|AKE|60|2026-07-16T08:00:00+00:00|LONG,AKE,LONG,60,2026-07-16T09:22:54+00:00,2026-07-16T17:00:00+00:00,TRANSITION,NORMAL,7.0,BUONA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,e88dd75a87d537b48d67|HYPE|SHORT|60,e88dd75a87d537b48d67,SHADOW_EMA_TREND_1H|HYPE|60|2026-07-16T14:00:00+00:00|SHORT,HYPE,SHORT,60,2026-07-16T15:09:34+00:00,2026-07-16T17:00:00+00:00,TRANSITION,NORMAL,-6.0043,BUONA,TARGET,21.12764995777294,2.1127649957772943,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,PRESO_DAL_PAPER,c59c46e016e9a2a6eecd|BTC|LONG|60,c59c46e016e9a2a6eecd,SHADOW_EMA_TREND_1H|BTC|60|2026-07-14T15:00:00+00:00|LONG,BTC,LONG,60,2026-07-14T16:00:54+00:00,2026-07-16T23:00:00+00:00,TREND_UP,NORMAL,6.0809,BUONA,STOP,-11.000000000000009,-1.100000000000001,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,620f7e280cfd0208ddd2|XLM|LONG|60,620f7e280cfd0208ddd2,SHADOW_EMA_TREND_1H|XLM|60|2026-07-16T12:00:00+00:00|LONG,XLM,LONG,60,2026-07-16T13:07:43+00:00,2026-07-16T23:00:00+00:00,TRANSITION,NORMAL,5.9889,MEDIA,STOP,-10.648047190796433,-1.0648047190796432,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,aea86e979a04001a119d|LAB|SHORT|60,aea86e979a04001a119d,SHADOW_EMA_TREND_1H|LAB|60|2026-07-14T23:00:00+00:00|SHORT,LAB,SHORT,60,2026-07-15T00:07:49+00:00,2026-07-17T02:00:00+00:00,TREND_UP,NORMAL,-6.1062,BUONA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,a43050491cb5fc758cb9|ETH|LONG|60,a43050491cb5fc758cb9,SHADOW_EMA_TREND_1H|ETH|60|2026-07-14T15:00:00+00:00|LONG,ETH,LONG,60,2026-07-14T16:00:54+00:00,2026-07-17T05:00:00+00:00,TREND_UP,NORMAL,6.032,BUONA,STOP,-10.855057128504377,-1.0855057128504377,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,abbb953f2f88585c090e|HYPE|SHORT|60,abbb953f2f88585c090e,SHADOW_EMA_TREND_1H|HYPE|60|2026-07-16T18:00:00+00:00|SHORT,HYPE,SHORT,60,2026-07-16T19:24:41+00:00,2026-07-17T05:00:00+00:00,TRANSITION,NORMAL,-6.3459,BUONA,TARGET,21.345228663377537,2.1345228663377536,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,8153c951ad51557f395c|ONDO|LONG|60,8153c951ad51557f395c,SHADOW_EMA_TREND_1H|ONDO|60|2026-07-16T14:00:00+00:00|LONG,ONDO,LONG,60,2026-07-16T15:09:34+00:00,2026-07-16T21:00:00+00:00,TRANSITION,NORMAL,7.0,BUONA,STOP,-10.382825857781146,-1.0382825857781146,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,d44ae15eca69c42da6c3|HYPE|SHORT|60,d44ae15eca69c42da6c3,SHADOW_EMA_TREND_1H|HYPE|60|2026-07-17T05:00:00+00:00|SHORT,HYPE,SHORT,60,2026-07-17T06:30:10+00:00,2026-07-17T09:00:00+00:00,RANGE,NORMAL,-7.0,BUONA,STOP,-10.54538990435565,-1.054538990435565,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,61d196706b4499da4b16|LAB|SHORT|60,61d196706b4499da4b16,SHADOW_EMA_TREND_1H|LAB|60|2026-07-17T09:00:00+00:00|SHORT,LAB,SHORT,60,2026-07-17T10:27:00+00:00,2026-07-17T13:00:00+00:00,RANGE,NORMAL,-5.8791,MEDIA,STOP,-10.133333333333344,-1.0133333333333343,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,7d0868092c47cfc37e45|BTC|SHORT|60,7d0868092c47cfc37e45,SHADOW_EMA_TREND_1H|BTC|60|2026-07-17T05:00:00+00:00|SHORT,BTC,SHORT,60,2026-07-17T06:30:10+00:00,2026-07-17T17:00:00+00:00,RANGE,NORMAL,-5.9602,MEDIA,STOP,-11.000000000000009,-1.100000000000001,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,d55301341f7eb4451ec4|ETH|SHORT|60,d55301341f7eb4451ec4,SHADOW_EMA_TREND_1H|ETH|60|2026-07-17T14:00:00+00:00|SHORT,ETH,SHORT,60,2026-07-17T15:20:34+00:00,2026-07-17T17:00:00+00:00,RANGE,NORMAL,-6.6877,BUONA,STOP,-11.000000000000009,-1.100000000000001,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,431d43928b029c2374e7|AKE|LONG|60,431d43928b029c2374e7,SHADOW_EMA_TREND_1H|AKE|60|2026-07-17T07:00:00+00:00|LONG,AKE,LONG,60,2026-07-17T08:37:40+00:00,2026-07-17T19:00:00+00:00,RANGE,NORMAL,6.7714,BUONA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,62063b43e31c19d9e817|AKE|LONG|60,62063b43e31c19d9e817,SHADOW_EMA_TREND_1H|AKE|60|2026-07-17T19:00:00+00:00|LONG,AKE,LONG,60,2026-07-17T20:38:43+00:00,2026-07-17T22:00:00+00:00,TRANSITION,NORMAL,7.0,BUONA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,fb8781ca9f9cd979fbc9|AKE|LONG|60,fb8781ca9f9cd979fbc9,SHADOW_EMA_TREND_1H|AKE|60|2026-07-17T22:00:00+00:00|LONG,AKE,LONG,60,2026-07-17T23:28:49+00:00,2026-07-18T05:00:00+00:00,TRANSITION,NORMAL,7.0,BUONA,TARGET,21.86666666666667,2.186666666666667,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,39d82184e96456d15316|ESPORTS|LONG|60,39d82184e96456d15316,SHADOW_EMA_TREND_1H|ESPORTS|60|2026-07-18T04:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-18T05:38:29+00:00,2026-07-18T06:00:00+00:00,TRANSITION,NORMAL,6.1677,BUONA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,400a7a9774e3b4349f53|ADA|LONG|60,400a7a9774e3b4349f53,SHADOW_EMA_TREND_1H|ADA|60|2026-07-18T03:00:00+00:00|LONG,ADA,LONG,60,2026-07-18T04:07:13+00:00,2026-07-18T13:00:00+00:00,TRANSITION,NORMAL,6.2296,BUONA,STOP,-10.804848406802599,-1.0804848406802599,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,34563d6aec6898d78ab2|AKE|LONG|60,34563d6aec6898d78ab2,SHADOW_EMA_TREND_1H|AKE|60|2026-07-18T10:00:00+00:00|LONG,AKE,LONG,60,2026-07-18T11:08:29+00:00,2026-07-18T14:00:00+00:00,TRANSITION,NORMAL,6.9317,BUONA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,SHADOW_EMA_TREND_1H,SHADOW_EMA_TREND_1H,SALTATO_DAL_PAPER,422ea7b57350c37232e8|ESPORTS|LONG|60,422ea7b57350c37232e8,SHADOW_EMA_TREND_1H|ESPORTS|60|2026-07-18T16:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-18T17:08:29+00:00,2026-07-18T18:00:00+00:00,TRANSITION,NORMAL,5.8038,MEDIA,TARGET,21.86666666666669,2.1866666666666688,R
