trade_id,experiment_group_id,portfolio,is_main,strategy,asset,symbol,side,timeframe_minutes,opened_at,closed_at,holding_hours,entry_price,exit_price,quantity,notional_eur,margin_eur,leverage,liquidation_price,initial_stop_price,final_stop_price,target_price,family_id,family_role,exit_profile,partial_take_profit_enabled,partial_take_profit_at_r,partial_take_profit_fraction,partial_take_profit_done,partial_take_profit_closed_at,partial_take_profit_exit_price,partial_take_profit_favorable_r,partial_take_profit_actual_fraction,partial_realized_gross_eur,partial_exit_fee_eur,partial_realized_net_eur,runner_enabled,runner_partial_at_r,runner_partial_fraction,runner_target_r,runner_lock_r,runner_partial_done,runner_partial_closed_at,runner_partial_exit_price,runner_partial_favorable_r,runner_lock_applied_r,gross_pnl_eur,entry_fee_eur,exit_fee_eur,funding_pnl_eur,net_pnl_eur,return_on_margin_pct,r_multiple,max_favorable_price,max_adverse_price,mfe_gross_eur,mae_gross_eur,mfe_net_eur,mae_net_eur,mfe_pct,mae_pct,mfe_at_utc,mae_at_utc,excursion_observation_count,excursion_quality,capture_ratio_signed,winner_capture_ratio,profit_retained_pct,peak_profit_giveback_eur,profit_giveback_pct_of_mfe,lost_after_positive_mfe,risk_model_version_at_entry,risk_model_version_at_exit,crash_guard_level_at_entry,crash_guard_level_at_exit,asset_stress_level_at_entry,asset_stress_level_at_exit,stop_slippage_pct,liquidation_crossed_intrabar,protective_execution_model,close_reason,signal_score,confidence,source,eur_usdt_rate
b39f83c37bb0ce4c9970,32be58591da4cabc64b6,SHADOW_1H_FAST,False,momentum_breakout,LAB,LABUSDTM,SHORT,60,2026-07-13T08:02:23+00:00,2026-07-13T18:11:31+00:00,10.1524,0.347600466,0.285089388596424,1200.263199808069,417.21204757593586,139.07068252531195,3.0,0.46172928567,0.38931252192000004,0.2621659050588,0.28503238212000004,,,,,,,,,,,,,,,,,,,,,,,,,75.02974578786598,0.2503272285455615,0.2053093810728419,0.020860602378796795,74.59496978062639,53.63817047999999,1.4899491799999998,,,,,,,,,,,,LEGACY_UNAVAILABLE,,,,,,,,,,,,,,,,TARGET,-8.25,ALTA,KUCOIN_PUBLIC_API,1.0
4fdb348072d33a605c16,e3121fc97cc5dc48a5d6,SHADOW_4H_WIDE,False,confluence_trend,LAB,LABUSDTM,SHORT,240,2026-07-13T08:02:23+00:00,2026-07-13T18:11:31+00:00,10.1524,0.347600466,0.23085287076588476,1198.4435346172513,416.5795311076437,208.28976555382184,2.0,0.51966269667,0.38931252192000004,0.347600466,0.23080670942399997,,,,,,,,,,,,,,,,,,,,,,,,,139.91540069043722,0.24994771866458618,0.16599847825032388,0.020828976555382184,139.52028347007771,66.98374406400004,2.7909893360000013,,,,,,,,,,,,LEGACY_UNAVAILABLE,,,,,,,,,,,,,,,,TARGET,-7.75,ALTA,KUCOIN_PUBLIC_API,1.0
12c93e6e4ce89c5f3131,6f6c448f9a4bf62b052b,SHADOW_RELATIVE_STRENGTH,False,relative_strength,EVAA,EVAAUSDTM,SHORT,60,2026-07-13T16:08:39+00:00,2026-07-13T18:11:31+00:00,2.048,0.6967606199999999,0.78052796877888,607.971758601177,423.6107794654464,211.8053897327232,2.0,1.0416571269,0.7803718944,0.7803718944,0.51281581632,,,,,,,,,,,,,,,,,,,,,,,,,-50.92818235045385,0.2541664676792678,0.2847233770895402,0.0,-51.46707219522266,-24.299226880000013,-1.0124677866666674,,,,,,,,,,,,LEGACY_UNAVAILABLE,,,,,,,,,,,,,,,,STOP,-7.75,ALTA,KUCOIN_PUBLIC_API,1.0
bdbb23a92ab1b983487a,ca07ad5d1b076bf1b3a4,MAIN,True,confluence_trend,ZEC,ZECUSDTM,LONG,240,2026-07-13T08:02:23+00:00,2026-07-13T21:06:38+00:00,13.0711,522.364452,492.06139256354356,1.6550399445608948,864.5340336786622,288.17801122622075,3.0,350.85479026,492.15982452844924,492.15982452844924,582.7737121667461,,,,,,,,,,,,,,,,,,,,,,,,,-50.152773809738406,0.5187204202071973,0.48862875592135435,-0.047549371852326425,-51.20767235771928,-17.769458585624385,-1.0243610856381804,,,,,,,,,,,,LEGACY_UNAVAILABLE,,,,,,,,,,,,,,,,STOP,7.75,ALTA,KUCOIN_PUBLIC_API,1.0
4e2f47375796effc98b7,9fc9a1ad67ae0d722f56,MAIN,True,confluence_trend,ALLO,ALLOUSDTM,LONG,240,2026-07-14T00:01:38+00:00,2026-07-14T03:20:27+00:00,3.3138,0.47292358399999995,0.415923050267648,895.2657353296853,423.3922801845101,141.13076006150337,3.0,0.3176470072533333,0.41617275391999997,0.41617275391999997,0.58642524416,,,,,,,,,,,,,,,,,,,,,,,,,-51.03062474607862,0.25403536811070604,0.2234169932630589,0.0,-51.50807710745239,-36.496704959999995,-1.0137973599999999,,,,,,,,,,,,LEGACY_UNAVAILABLE,,,,,,,,,,,,,,,,STOP,7.5,ALTA,KUCOIN_PUBLIC_API,1.0
13ef65ed76ec25b1fdba,9fc9a1ad67ae0d722f56,SHADOW_4H_WIDE,False,confluence_trend,ALLO,ALLOUSDTM,LONG,240,2026-07-14T00:01:38+00:00,2026-07-14T03:20:27+00:00,3.3138,0.47292358399999995,0.415923050267648,894.1869837698757,422.8821131305994,211.4410565652997,2.0,0.23882640991999998,0.41617275391999997,0.41617275391999997,0.631825908224,,,,,,,,,,,,,,,,,,,,,,,,,-50.96913533140487,0.25372926787835964,0.22314778667951674,0.0,-51.44601238596275,-24.331136639999997,-1.0137973599999999,,,,,,,,,,,,LEGACY_UNAVAILABLE,,,,,,,,,,,,,,,,STOP,7.5,ALTA,KUCOIN_PUBLIC_API,1.0
7b06d88b617b1cad6908,0de02e5eeb9df1a38828,SHADOW_1H_FAST,False,momentum_breakout,VELVET,VELVETUSDTM,LONG,60,2026-07-13T21:06:38+00:00,2026-07-14T05:35:47+00:00,8.4859,0.5903539999999999,0.6044769390548236,1141.6940651712382,674.003658150101,224.66788605003367,3.0,0.3965211033333333,0.54598147615022,0.6048398429606,0.6569127828228999,,,,,,,,,,,,,,,,,,,,,,,,,16.124075701667255,0.4044021948900606,0.41407664031106095,-0.03370018290750505,15.271896683558628,6.797543232394846,0.3014595887463155,,,,,,,,,,,,LEGACY_UNAVAILABLE,,,,,,,,,,,,,,,,STOP,7.75,ALTA,KUCOIN_PUBLIC_API,1.0
d39e16beb2f62a2730f2,b3c726166717f7925976,SHADOW_1H_FAST,False,momentum_breakout,HYPE,HYPEUSDTM,SHORT,60,2026-07-13T16:08:39+00:00,2026-07-14T05:35:47+00:00,13.4523,63.8592256,63.5171672187971,54.270953500540244,3465.7010631181092,1155.2336877060363,3.0,84.82633800533334,64.78985695073716,63.50446632553199,62.463278254598144,,,,,,,,,,,,,,,,,,,,,,,,,18.563834500732852,2.0794206378708653,2.068282337170426,0.17328505315590548,14.589416578847466,1.2628974322777822,0.28886358339281065,,,,,,,,,,,,LEGACY_UNAVAILABLE,,,,,,,,,,,,,,,,STOP,-6.3577,BUONA,KUCOIN_PUBLIC_API,1.0
164a0ebef7ad320cd1fe,93c9e7ab6a6ff1d19348,MAIN,True,confluence_trend,EVAA,EVAAUSDTM,SHORT,240,2026-07-14T00:01:38+00:00,2026-07-14T11:10:12+00:00,11.1429,0.84263144,0.94431346112768,502.43925970478483,423.37111691757684,141.12370563919228,3.0,1.1192954294666666,0.9437472128000001,0.9437472128000001,0.6403998944,,,,,,,,,,,,,,,,,,,,,,,,,-51.08903942067782,0.2540226701505461,0.2846760938029528,-0.041913740574840104,-51.66965192520616,-36.61302095999999,-1.0170283599999999,0.7484,1.0779,47.345574954515875,-118.20816111821078,46.86593695918749,-118.82904509575765,11.182995972711398,-27.92069567211972,,,,LEGACY_MFE_MAE_AVAILABLE,-1.1024990702778845,,,98.53558888439366,210.24990702778848,True,,,,,,,,,,STOP,-6.75,BUONA,KUCOIN_PUBLIC_API,1.0
9ebf6e808dac5e458ae4,0de02e5eeb9df1a38828,SHADOW_1H_BALANCED,False,confluence_trend,VELVET,VELVETUSDTM,LONG,60,2026-07-13T21:06:38+00:00,2026-07-14T11:10:12+00:00,14.0595,0.5903539999999999,0.5966613428294627,887.4119863481845,523.8872157885961,174.62907192953205,3.0,0.3965211033333333,0.5333036180966799,0.5970195545622,0.7044547697101798,,,,,,,,,,,,,,,,,,,,,,,,,5.597211628872535,0.31433232947315765,0.31769065645048117,-0.026194360789429806,4.938994282159467,2.8282772321853122,0.09755615542060386,0.67413,0.49661,74.34382656830557,-83.18954924822415,73.64436125262884,-83.79449453841097,14.190807549368698,-15.87928598772939,,,,LEGACY_MFE_MAE_AVAILABLE,0.06706547790151635,0.06706547790151635,6.706547790151634,68.70536697046937,93.29345220984835,False,,,,,,,,,,STOP,7.75,ALTA,KUCOIN_PUBLIC_API,1.0
