generated_utc,system,profile,paper_portfolio,paper_label,paper_closed_trades,research_closed_trades,research_taken_by_paper,research_skipped_by_paper,paper_only_or_research_open,paper_profit_factor,paper_expectancy,research_profit_factor,research_expectancy,taken_profit_factor,taken_expectancy,skipped_profit_factor,skipped_expectancy,selection_delta,execution_delta,metric_unit,status
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,Top 5 + BTC — Guard + MFE,37,37,15,22,22,0.5718374791596484,-0.22447267378392885,1.0518426912444745,0.03482409896206886,1.1627409075102293,0.10201760210355112,0.9843521168571417,-0.01098965317985087,0.113007255283402,-0.32649027588748,R,NESSUN EDGE CHIARO
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC_GUARD_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_V1,Top 5 + BTC — Guard,21,37,9,28,12,0.6431075930941104,-0.33317402601368656,1.0518426912444745,0.03482409896206886,1.2297591553462461,0.1361802388088123,1.0032208575066215,0.002245339725615612,0.1339348990831967,-0.46935426482249887,R,NESSUN EDGE CHIARO
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC_MFE_V1,SHADOW_SCANNER_TOP5_BTC_MFE_V1,Top 5 + BTC — solo MFE,28,44,9,35,19,0.5738737411352545,-0.216439396688245,1.0328779735256133,0.021956772583088976,0.6616690350845357,-0.24291312490053965,1.1375201288037344,0.09006617479316491,-0.33297929969370454,0.026473728212294656,R,SELEZIONE DA RIVEDERE
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC_RUNNER25_V1,SHADOW_SCANNER_TOP5_BTC_RUNNER25_V1,"Top 5 + BTC — 75% a 2,2R + runner 3R",23,33,7,26,16,1.1643100324718787,-0.08945780725036263,1.1042663914409778,0.0764326441741746,3.714537344249393,1.2368080747523893,0.7078576581030553,-0.23597612559688322,1.4727842003492726,-1.326265882002752,R,CAMPIONE INSUFFICIENTE
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC_TP3_V1,SHADOW_SCANNER_TOP5_BTC_TP3_V1,Top 5 + BTC — target pieno 3R,19,33,5,28,14,1.1768754668813497,-0.07121510920157641,1.1042663914409778,0.0764326441741746,1.8537992544135795,0.5446158771912535,0.9904386018444842,-0.007171504578875182,0.5517873817701286,-0.6158309863928298,R,CAMPIONE INSUFFICIENTE
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_LONG,SHADOW_SCANNER_TOP5_LONG,Scanner Top 5 Long 1H,46,97,21,76,25,1.4675653711273464,0.20588923694900152,1.3100635060269445,0.1822309516822242,1.660619622407599,0.33308974197008573,1.2301029434881128,0.14054628594478877,0.19254345602529696,-0.1272005050210842,R,NESSUN EDGE CHIARO
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SOL_ADAPTIVE_1H,SHADOW_SOL_ADAPTIVE_1H,Sol Adaptive 1H,6,6,3,3,3,0.2908233116719069,-0.5512489193625979,0.8528562962378315,-0.10863030045130921,0.8557318535010604,-0.10614948979150991,0.8500000000000036,-0.1111111111111085,0.004961621319598583,-0.445099429571088,R,CAMPIONE INSUFFICIENTE
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SOL_ADAPTIVE_4H,SHADOW_SOL_ADAPTIVE_4H,Sol Adaptive 4H,1,1,1,0,0,0.0,-1.036679404985331,0.0,-1.0516563778999823,0.0,-1.0516563778999823,0.0,0.0,-1.0516563778999823,0.014976972914651387,R,CAMPIONE INSUFFICIENTE
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SOL_BOLLINGER_1H,SHADOW_SOL_BOLLINGER_1H,Sol Bollinger 1H,4,3,2,1,2,0.40729448821979936,-0.49269004500000335,0.6029411764705908,-0.2999999999999971,0.0,-1.1333333333333298,inf,1.366666666666668,-2.499999999999998,0.6406432883333264,R,CAMPIONE INSUFFICIENTE
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SOL_BOLLINGER_4H,SHADOW_SOL_BOLLINGER_4H,Sol Bollinger 4H,1,1,1,0,0,inf,1.7395640587543497,inf,1.7380122650328764,inf,1.7380122650328764,0.0,0.0,1.7380122650328764,0.0015517937214732935,R,CAMPIONE INSUFFICIENTE
