schema_version,engine_version,risk_model_version,scenario_set_version,scenario_id,scenario_kind,scenario_parameters_json,trade_key,trade_id,portfolio,strategy,asset,symbol,side,timeframe_minutes,opened_at,actual_closed_at,shadow_closed_at,actual_close_reason,shadow_close_reason,entry_price,actual_exit_price,shadow_exit_price,quantity,margin_eur,initial_risk_eur,actual_net_pnl_eur,actual_funding_pnl_eur,actual_comparable_pnl_eur,shadow_comparable_pnl_eur,delta_vs_actual_eur,actual_holding_hours,shadow_holding_hours,timing_relation,timing_assessment,full_from_entry,observation_quality,observed_candles,candle_gap_count,same_candle_ambiguity_count,result_quality
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,GB30_R050,MFE_GIVEBACK,"{""activation_r"":0.5,""giveback_fraction"":0.3}",SHADOW_1H_FAST_SCORE_6_75_V1:9023b09bf9143f557fd5,9023b09bf9143f557fd5,SHADOW_1H_FAST_SCORE_6_75_V1,momentum_breakout,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T00:15:00+00:00,STOP,MFE_GIVEBACK,0.39693801999999995,0.397199556969731,0.40282956315639995,5515.8258258385695,729.8136606577422,49.549041813347706,-1.1856023617368536,0.0,-1.1856023617368536,29.849898682208078,31.035501043944933,5.2501,1.6075,BEFORE_ACTUAL,EARLIER_BETTER,True,FULL_FROM_ENTRY,7,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,GB30_R100,MFE_GIVEBACK,"{""activation_r"":1.0,""giveback_fraction"":0.3}",SHADOW_1H_FAST_SCORE_6_75_V1:9023b09bf9143f557fd5,9023b09bf9143f557fd5,SHADOW_1H_FAST_SCORE_6_75_V1,momentum_breakout,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T01:00:00+00:00,STOP,MFE_GIVEBACK,0.39693801999999995,0.397199556969731,0.40345918515639995,5515.8258258385695,729.8136606577422,49.549041813347706,-1.1856023617368536,0.0,-1.1856023617368536,33.32070023915132,34.506302600888176,5.2501,2.3575,BEFORE_ACTUAL,EARLIER_BETTER,True,FULL_FROM_ENTRY,10,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,GB40_R050,MFE_GIVEBACK,"{""activation_r"":0.5,""giveback_fraction"":0.4}",SHADOW_1H_FAST_SCORE_6_75_V1:9023b09bf9143f557fd5,9023b09bf9143f557fd5,SHADOW_1H_FAST_SCORE_6_75_V1,momentum_breakout,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T01:15:00+00:00,STOP,MFE_GIVEBACK,0.39693801999999995,0.397199556969731,0.4024935668752,5515.8258258385695,729.8136606577422,49.549041813347706,-1.1856023617368536,0.0,-1.1856023617368536,27.997713695158772,29.183316056895627,5.2501,2.6075,BEFORE_ACTUAL,EARLIER_BETTER,True,FULL_FROM_ENTRY,11,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,GB40_R100,MFE_GIVEBACK,"{""activation_r"":1.0,""giveback_fraction"":0.4}",SHADOW_1H_FAST_SCORE_6_75_V1:9023b09bf9143f557fd5,9023b09bf9143f557fd5,SHADOW_1H_FAST_SCORE_6_75_V1,momentum_breakout,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T01:15:00+00:00,STOP,MFE_GIVEBACK,0.39693801999999995,0.397199556969731,0.4024935668752,5515.8258258385695,729.8136606577422,49.549041813347706,-1.1856023617368536,0.0,-1.1856023617368536,27.997713695158772,29.183316056895627,5.2501,2.6075,BEFORE_ACTUAL,EARLIER_BETTER,True,FULL_FROM_ENTRY,11,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,GB50_R050,MFE_GIVEBACK,"{""activation_r"":0.5,""giveback_fraction"":0.5}",SHADOW_1H_FAST_SCORE_6_75_V1:9023b09bf9143f557fd5,9023b09bf9143f557fd5,SHADOW_1H_FAST_SCORE_6_75_V1,momentum_breakout,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T01:15:00+00:00,STOP,MFE_GIVEBACK,0.39693801999999995,0.397199556969731,0.401527948594,5515.8258258385695,729.8136606577422,49.549041813347706,-1.1856023617368536,0.0,-1.1856023617368536,22.67472715116592,23.860329512902776,5.2501,2.6075,BEFORE_ACTUAL,EARLIER_BETTER,True,FULL_FROM_ENTRY,11,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,GB50_R100,MFE_GIVEBACK,"{""activation_r"":1.0,""giveback_fraction"":0.5}",SHADOW_1H_FAST_SCORE_6_75_V1:9023b09bf9143f557fd5,9023b09bf9143f557fd5,SHADOW_1H_FAST_SCORE_6_75_V1,momentum_breakout,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T01:15:00+00:00,STOP,MFE_GIVEBACK,0.39693801999999995,0.397199556969731,0.401527948594,5515.8258258385695,729.8136606577422,49.549041813347706,-1.1856023617368536,0.0,-1.1856023617368536,22.67472715116592,23.860329512902776,5.2501,2.6075,BEFORE_ACTUAL,EARLIER_BETTER,True,FULL_FROM_ENTRY,11,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,TIME_12H,TIME_EXIT,"{""hours"":12.0}",SHADOW_1H_FAST_SCORE_6_75_V1:9023b09bf9143f557fd5,9023b09bf9143f557fd5,SHADOW_1H_FAST_SCORE_6_75_V1,momentum_breakout,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T10:38:40+00:00,STOP,TIME_EXIT_MARK_ONLY,0.39693801999999995,0.397199556969731,0.39669985718799994,5515.8258258385695,729.8136606577422,49.549041813347706,-1.1856023617368536,0.0,-1.1856023617368536,-3.940205568798347,-2.754603207061493,5.2501,12.001944444444444,AFTER_ACTUAL,TOO_LATE,True,FULL_FROM_ENTRY,36,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,TIME_24H,TIME_EXIT,"{""hours"":24.0}",SHADOW_1H_FAST_SCORE_6_75_V1:9023b09bf9143f557fd5,9023b09bf9143f557fd5,SHADOW_1H_FAST_SCORE_6_75_V1,momentum_breakout,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T22:38:40+00:00,STOP,TIME_EXIT_MARK_ONLY,0.39693801999999995,0.397199556969731,0.39669985718799994,5515.8258258385695,729.8136606577422,49.549041813347706,-1.1856023617368536,0.0,-1.1856023617368536,-3.940205568798347,-2.754603207061493,5.2501,24.001944444444444,AFTER_ACTUAL,TOO_LATE,True,FULL_FROM_ENTRY,36,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,TIME_6H,TIME_EXIT,"{""hours"":6.0}",SHADOW_1H_FAST_SCORE_6_75_V1:9023b09bf9143f557fd5,9023b09bf9143f557fd5,SHADOW_1H_FAST_SCORE_6_75_V1,momentum_breakout,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T04:45:00+00:00,STOP,TIME_EXIT,0.39693801999999995,0.397199556969731,0.39985993999999997,5515.8258258385695,729.8136606577422,49.549041813347706,-1.1856023617368536,0.0,-1.1856023617368536,13.479802537588263,14.665404899325116,5.2501,6.1075,AFTER_ACTUAL,LATER_BETTER,True,FULL_FROM_ENTRY,25,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,TP_R050,FIXED_R,"{""target_r"":0.5}",SHADOW_1H_FAST_SCORE_6_75_V1:9023b09bf9143f557fd5,9023b09bf9143f557fd5,SHADOW_1H_FAST_SCORE_6_75_V1,momentum_breakout,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T00:00:00+00:00,STOP,FIXED_R_TARGET,0.39693801999999995,0.397199556969731,0.40118869657051714,5515.8258258385695,729.8136606577422,49.549041813347706,-1.1856023617368536,0.0,-1.1856023617368536,20.804594831614843,21.990197193351698,5.2501,1.3575,BEFORE_ACTUAL,EARLIER_BETTER,True,FULL_FROM_ENTRY,6,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,TP_R100,FIXED_R,"{""target_r"":1.0}",SHADOW_1H_FAST_SCORE_6_75_V1:9023b09bf9143f557fd5,9023b09bf9143f557fd5,SHADOW_1H_FAST_SCORE_6_75_V1,momentum_breakout,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T00:45:00+00:00,STOP,FIXED_R_TARGET,0.39693801999999995,0.397199556969731,0.4056775359530344,5515.8258258385695,729.8136606577422,49.549041813347706,-1.1856023617368536,0.0,-1.1856023617368536,45.54939523202834,46.73499759376519,5.2501,2.1075,BEFORE_ACTUAL,EARLIER_BETTER,True,FULL_FROM_ENTRY,9,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,ATR15_R100,ATR_TRAIL,"{""activation_r"":1.0,""atr_multiple"":1.5}",SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1:7be6b16e5ef55d421e92,7be6b16e5ef55d421e92,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T03:30:00+00:00,STOP,ATR_TRAIL_STOP,0.39693801999999995,0.397199556969731,0.39669985718799994,5509.484614471637,728.9746380296115,49.492078276592146,-1.1842393464041918,0.0,-1.1842393464041918,-3.935675752750879,-2.7514364063466874,5.2501,4.8575,BEFORE_ACTUAL,TOO_EARLY,True,FULL_FROM_ENTRY,20,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,ATR20_R100,ATR_TRAIL,"{""activation_r"":1.0,""atr_multiple"":2.0}",SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1:7be6b16e5ef55d421e92,7be6b16e5ef55d421e92,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T03:30:00+00:00,STOP,ATR_TRAIL_STOP,0.39693801999999995,0.397199556969731,0.39669985718799994,5509.484614471637,728.9746380296115,49.492078276592146,-1.1842393464041918,0.0,-1.1842393464041918,-3.935675752750879,-2.7514364063466874,5.2501,4.8575,BEFORE_ACTUAL,TOO_EARLY,True,FULL_FROM_ENTRY,20,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,ATR30_R100,ATR_TRAIL,"{""activation_r"":1.0,""atr_multiple"":3.0}",SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1:7be6b16e5ef55d421e92,7be6b16e5ef55d421e92,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T03:30:00+00:00,STOP,ATR_TRAIL_STOP,0.39693801999999995,0.397199556969731,0.39669985718799994,5509.484614471637,728.9746380296115,49.492078276592146,-1.1842393464041918,0.0,-1.1842393464041918,-3.935675752750879,-2.7514364063466874,5.2501,4.8575,BEFORE_ACTUAL,TOO_EARLY,True,FULL_FROM_ENTRY,20,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,BE_R050,BREAKEVEN,"{""activation_r"":0.5}",SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1:7be6b16e5ef55d421e92,7be6b16e5ef55d421e92,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T03:30:00+00:00,STOP,BREAKEVEN_STOP,0.39693801999999995,0.397199556969731,0.39669985718799994,5509.484614471637,728.9746380296115,49.492078276592146,-1.1842393464041918,0.0,-1.1842393464041918,-3.935675752750879,-2.7514364063466874,5.2501,4.8575,BEFORE_ACTUAL,TOO_EARLY,True,FULL_FROM_ENTRY,20,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,BE_R100,BREAKEVEN,"{""activation_r"":1.0}",SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1:7be6b16e5ef55d421e92,7be6b16e5ef55d421e92,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T03:30:00+00:00,STOP,BREAKEVEN_STOP,0.39693801999999995,0.397199556969731,0.39669985718799994,5509.484614471637,728.9746380296115,49.492078276592146,-1.1842393464041918,0.0,-1.1842393464041918,-3.935675752750879,-2.7514364063466874,5.2501,4.8575,BEFORE_ACTUAL,TOO_EARLY,True,FULL_FROM_ENTRY,20,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,GB20_R050,MFE_GIVEBACK,"{""activation_r"":0.5,""giveback_fraction"":0.2}",SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1:7be6b16e5ef55d421e92,7be6b16e5ef55d421e92,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T00:15:00+00:00,STOP,MFE_GIVEBACK,0.39693801999999995,0.397199556969731,0.4037052354376,5509.484614471637,728.9746380296115,49.492078276592146,-1.1842393464041918,0.0,-1.1842393464041918,34.63719031776411,35.8214296641683,5.2501,1.6075,BEFORE_ACTUAL,EARLIER_BETTER,True,FULL_FROM_ENTRY,7,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,GB20_R100,MFE_GIVEBACK,"{""activation_r"":1.0,""giveback_fraction"":0.2}",SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1:7be6b16e5ef55d421e92,7be6b16e5ef55d421e92,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T01:00:00+00:00,STOP,MFE_GIVEBACK,0.39693801999999995,0.397199556969731,0.4044248034376,5509.484614471637,728.9746380296115,49.492078276592146,-1.1842393464041918,0.0,-1.1842393464041918,38.599260473535224,39.783499819939415,5.2501,2.3575,BEFORE_ACTUAL,EARLIER_BETTER,True,FULL_FROM_ENTRY,10,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,GB30_R050,MFE_GIVEBACK,"{""activation_r"":0.5,""giveback_fraction"":0.3}",SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1:7be6b16e5ef55d421e92,7be6b16e5ef55d421e92,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T00:15:00+00:00,STOP,MFE_GIVEBACK,0.39693801999999995,0.397199556969731,0.40282956315639995,5509.484614471637,728.9746380296115,49.492078276592146,-1.1842393464041918,0.0,-1.1842393464041918,29.815582058949474,30.999821405353664,5.2501,1.6075,BEFORE_ACTUAL,EARLIER_BETTER,True,FULL_FROM_ENTRY,7,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,GB30_R100,MFE_GIVEBACK,"{""activation_r"":1.0,""giveback_fraction"":0.3}",SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1:7be6b16e5ef55d421e92,7be6b16e5ef55d421e92,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T01:00:00+00:00,STOP,MFE_GIVEBACK,0.39693801999999995,0.397199556969731,0.40345918515639995,5509.484614471637,728.9746380296115,49.492078276592146,-1.1842393464041918,0.0,-1.1842393464041918,33.282393445249156,34.466632791653346,5.2501,2.3575,BEFORE_ACTUAL,EARLIER_BETTER,True,FULL_FROM_ENTRY,10,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,GB40_R050,MFE_GIVEBACK,"{""activation_r"":0.5,""giveback_fraction"":0.4}",SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1:7be6b16e5ef55d421e92,7be6b16e5ef55d421e92,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T01:15:00+00:00,STOP,MFE_GIVEBACK,0.39693801999999995,0.397199556969731,0.4024935668752,5509.484614471637,728.9746380296115,49.492078276592146,-1.1842393464041918,0.0,-1.1842393464041918,27.965526416963694,29.149765763367885,5.2501,2.6075,BEFORE_ACTUAL,EARLIER_BETTER,True,FULL_FROM_ENTRY,11,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,GB40_R100,MFE_GIVEBACK,"{""activation_r"":1.0,""giveback_fraction"":0.4}",SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1:7be6b16e5ef55d421e92,7be6b16e5ef55d421e92,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T01:15:00+00:00,STOP,MFE_GIVEBACK,0.39693801999999995,0.397199556969731,0.4024935668752,5509.484614471637,728.9746380296115,49.492078276592146,-1.1842393464041918,0.0,-1.1842393464041918,27.965526416963694,29.149765763367885,5.2501,2.6075,BEFORE_ACTUAL,EARLIER_BETTER,True,FULL_FROM_ENTRY,11,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,GB50_R050,MFE_GIVEBACK,"{""activation_r"":0.5,""giveback_fraction"":0.5}",SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1:7be6b16e5ef55d421e92,7be6b16e5ef55d421e92,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T01:15:00+00:00,STOP,MFE_GIVEBACK,0.39693801999999995,0.397199556969731,0.401527948594,5509.484614471637,728.9746380296115,49.492078276592146,-1.1842393464041918,0.0,-1.1842393464041918,22.64865938867793,23.83289873508212,5.2501,2.6075,BEFORE_ACTUAL,EARLIER_BETTER,True,FULL_FROM_ENTRY,11,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,GB50_R100,MFE_GIVEBACK,"{""activation_r"":1.0,""giveback_fraction"":0.5}",SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1:7be6b16e5ef55d421e92,7be6b16e5ef55d421e92,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T01:15:00+00:00,STOP,MFE_GIVEBACK,0.39693801999999995,0.397199556969731,0.401527948594,5509.484614471637,728.9746380296115,49.492078276592146,-1.1842393464041918,0.0,-1.1842393464041918,22.64865938867793,23.83289873508212,5.2501,2.6075,BEFORE_ACTUAL,EARLIER_BETTER,True,FULL_FROM_ENTRY,11,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,TIME_12H,TIME_EXIT,"{""hours"":12.0}",SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1:7be6b16e5ef55d421e92,7be6b16e5ef55d421e92,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T10:38:40+00:00,STOP,TIME_EXIT_MARK_ONLY,0.39693801999999995,0.397199556969731,0.39669985718799994,5509.484614471637,728.9746380296115,49.492078276592146,-1.1842393464041918,0.0,-1.1842393464041918,-3.935675752750879,-2.7514364063466874,5.2501,12.001944444444444,AFTER_ACTUAL,TOO_LATE,True,FULL_FROM_ENTRY,36,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,TIME_24H,TIME_EXIT,"{""hours"":24.0}",SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1:7be6b16e5ef55d421e92,7be6b16e5ef55d421e92,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T22:38:40+00:00,STOP,TIME_EXIT_MARK_ONLY,0.39693801999999995,0.397199556969731,0.39669985718799994,5509.484614471637,728.9746380296115,49.492078276592146,-1.1842393464041918,0.0,-1.1842393464041918,-3.935675752750879,-2.7514364063466874,5.2501,24.001944444444444,AFTER_ACTUAL,TOO_LATE,True,FULL_FROM_ENTRY,36,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,TIME_6H,TIME_EXIT,"{""hours"":6.0}",SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1:7be6b16e5ef55d421e92,7be6b16e5ef55d421e92,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T04:45:00+00:00,STOP,TIME_EXIT,0.39693801999999995,0.397199556969731,0.39985993999999997,5509.484614471637,728.9746380296115,49.492078276592146,-1.1842393464041918,0.0,-1.1842393464041918,13.464305623839655,14.648544970243847,5.2501,6.1075,AFTER_ACTUAL,LATER_BETTER,True,FULL_FROM_ENTRY,25,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,TP_R050,FIXED_R,"{""target_r"":0.5}",SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1:7be6b16e5ef55d421e92,7be6b16e5ef55d421e92,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T00:00:00+00:00,STOP,FIXED_R_TARGET,0.39693801999999995,0.397199556969731,0.40118869657051714,5509.484614471637,728.9746380296115,49.492078276592146,-1.1842393464041918,0.0,-1.1842393464041918,20.780677047153144,21.964916393557335,5.2501,1.3575,BEFORE_ACTUAL,EARLIER_BETTER,True,FULL_FROM_ENTRY,6,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,TP_R100,FIXED_R,"{""target_r"":1.0}",SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1:7be6b16e5ef55d421e92,7be6b16e5ef55d421e92,SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T00:45:00+00:00,STOP,FIXED_R_TARGET,0.39693801999999995,0.397199556969731,0.4056775359530344,5509.484614471637,728.9746380296115,49.492078276592146,-1.1842393464041918,0.0,-1.1842393464041918,45.49702984705748,46.681269193461674,5.2501,2.1075,BEFORE_ACTUAL,EARLIER_BETTER,True,FULL_FROM_ENTRY,9,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,ATR15_R100,ATR_TRAIL,"{""activation_r"":1.0,""atr_multiple"":1.5}",SHADOW_1H_FAST_V3_LONG_ONLY_V1:972866588180db1a4fe2,972866588180db1a4fe2,SHADOW_1H_FAST_V3_LONG_ONLY_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T03:30:00+00:00,STOP,ATR_TRAIL_STOP,0.39693801999999995,0.397199556969731,0.39669985718799994,5554.0103866491,734.8659619786426,49.89205634280625,-1.1938099641717919,0.0,-1.1938099641717919,-3.9674825394457836,-2.7736725752739915,5.2501,4.8575,BEFORE_ACTUAL,TOO_EARLY,True,FULL_FROM_ENTRY,20,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,ATR20_R100,ATR_TRAIL,"{""activation_r"":1.0,""atr_multiple"":2.0}",SHADOW_1H_FAST_V3_LONG_ONLY_V1:972866588180db1a4fe2,972866588180db1a4fe2,SHADOW_1H_FAST_V3_LONG_ONLY_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T03:30:00+00:00,STOP,ATR_TRAIL_STOP,0.39693801999999995,0.397199556969731,0.39669985718799994,5554.0103866491,734.8659619786426,49.89205634280625,-1.1938099641717919,0.0,-1.1938099641717919,-3.9674825394457836,-2.7736725752739915,5.2501,4.8575,BEFORE_ACTUAL,TOO_EARLY,True,FULL_FROM_ENTRY,20,0,0,FULL
1,block3-shadow-exit-v1,block4_5_v1,block3-v1-r-matrix|risk=block4_5_v1,ATR30_R100,ATR_TRAIL,"{""activation_r"":1.0,""atr_multiple"":3.0}",SHADOW_1H_FAST_V3_LONG_ONLY_V1:972866588180db1a4fe2,972866588180db1a4fe2,SHADOW_1H_FAST_V3_LONG_ONLY_V1,momentum_breakout_v3_filtered,ONDO,ONDOUSDTM,LONG,60,2026-07-21T22:38:33+00:00,2026-07-22T03:53:33+00:00,2026-07-22T03:30:00+00:00,STOP,ATR_TRAIL_STOP,0.39693801999999995,0.397199556969731,0.39669985718799994,5554.0103866491,734.8659619786426,49.89205634280625,-1.1938099641717919,0.0,-1.1938099641717919,-3.9674825394457836,-2.7736725752739915,5.2501,4.8575,BEFORE_ACTUAL,TOO_EARLY,True,FULL_FROM_ENTRY,20,0,0,FULL
