generated_utc,strategy_id,family_id,portfolio,lifecycle_status,record_kind,evolution_score,grade,hall_eligible,closed_trades,matched_pairs,expectancy_r,profit_factor,win_rate,max_drawdown_r,liquidations,validation_status,post_promotion_status,source_evidence_score,validation_score
2026-07-25T23:39:13+00:00,7bbb9481-3342-5a01-912e-f0d1a6054135,momentum_breakout_v3_filtered,EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_LONG_ONL_TP_R200_7bbb9481,CANDIDATE,EVOLUTION_STRATEGY,38.84,E,False,1,0,1.9258368416784541,99.0,1.0,0.0,0,INCUBATING,,98.27,20.0
2026-07-25T23:39:13+00:00,portfolio-74340d3089b701fbbc4a,shadow-combo-adaptive-side-regime-guard-v1,SHADOW_COMBO_ADAPTIVE_SIDE_REGIME_GUARD_V1,BASELINE,PAPER_PORTFOLIO,22.3,E,False,3,0,1.550078325915928,99.0,1.0,0.0,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-eae1d70aa72867a7aa8c,shadow-btc-bollinger-1h,SHADOW_BTC_BOLLINGER_1H,BASELINE,PAPER_PORTFOLIO,22.2,E,False,2,0,0.997429422928175,99.0,1.0,0.0,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-95b29b65e1df161e3384,main-dynamic-asset-selector-v1,MAIN_DYNAMIC_ASSET_SELECTOR_V1,BASELINE,PAPER_PORTFOLIO,22.2,E,False,2,0,1.9864304066666671,99.0,1.0,0.0,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-ec4f81fe1de280de7ed3,shadow-1h-fast-score-6-75-cost-aware-v1,SHADOW_1H_FAST_SCORE_6_75_COST_AWARE_V1,BASELINE,PAPER_PORTFOLIO,22.14,E,False,5,0,0.9358623885555833,5.311366259923457,0.8,1.0853431744537039,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-86a35a7cfef9cc1060d3,shadow-sol-bollinger-4h,SHADOW_SOL_BOLLINGER_4H,BASELINE,PAPER_PORTFOLIO,22.1,E,False,1,0,1.7395640587543497,99.0,1.0,0.0,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-d32ac7efb2fb6851aeab,shadow-btc-bollinger-4h,SHADOW_BTC_BOLLINGER_4H,BASELINE,PAPER_PORTFOLIO,22.1,E,False,1,0,1.6823466846999688,99.0,1.0,0.0,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-55d2ef6c2edd6e78820d,shadow-sol-donchian-1h,SHADOW_SOL_DONCHIAN_1H,BASELINE,PAPER_PORTFOLIO,21.89,E,False,3,0,0.6142968673706388,21.538006064041028,0.6666666666666666,0.08973074583605961,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-275cb3af75fb8f30b69b,shadow-scanner-top5-long,SHADOW_SCANNER_TOP5_LONG,BASELINE,PAPER_PORTFOLIO,21.71,E,True,32,0,0.5103827278586556,2.5955512307231072,0.5625,5.750481188330926,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-751388480f92b1739dd7,main-side-regime-guard-v1,MAIN_SIDE_REGIME_GUARD_V1,BASELINE,PAPER_PORTFOLIO,21.56,E,False,3,0,0.9678982991432125,3.7158506030145304,0.6666666666666666,1.0691659159036968,0,,,0,0.0
