processed_at,signal_id,experiment_group_id,portfolio,is_main,strategy,asset,symbol,timeframe_minutes,candle_time,side,score,confidence,entry_reference_price,stop_pct,target_pct,relative_strength_score,breakout_state,decision,decision_reason
2026-07-16T09:22:55+00:00,82f2b7b99d73a3e40819,b7549bd1de97a5ddf95d,SHADOW_SCANNER_TOP5_BTC,False,scanner_top5_btc_strength,AKE,AKEUSDTM,60,2026-07-16T08:00:00+00:00,LONG,9.5,ALTA,0.00085606,0.12,0.264,135.4819,NONE,OPENED,aperta
2026-07-16T11:18:06+00:00,a4358abecaeb2b9c366c,01efd2254237e46fff27,SHADOW_BOLLINGER_MR_1H,False,bollinger_mean_reversion,AKE,AKEUSDTM,60,2026-07-16T10:00:00+00:00,SHORT,-7.1778,BUONA,0.0009005,0.12,0.18,168.3863,NONE,OPENED,aperta
2026-07-16T12:54:01+00:00,3603c8e65b0aba771606,18dd45d3417993052cd1,MAIN,True,confluence_trend,DOGE,DOGEUSDTM,240,2026-07-16T08:00:00+00:00,SHORT,-6.5695,BUONA,0.07293,0.02859614,0.05719229,-2.8475,NONE,OPENED,aperta
2026-07-16T12:54:01+00:00,a62b1b0e0ba63e534bd9,8e76ad54e1c3d865bb0e,MAIN,True,confluence_trend,ETH,ETHUSDTM,240,2026-07-16T08:00:00+00:00,LONG,7.1042,BUONA,1874.27,0.03118316,0.06236632,4.2709,NONE,OPENED,aperta
2026-07-16T12:54:01+00:00,e1e8d1d7e75b4b9cd204,896147c883bf9457c3de,MAIN,True,confluence_trend,LAB,LABUSDTM,240,2026-07-16T08:00:00+00:00,SHORT,-6.25,BUONA,0.20824,0.12,0.24,-71.8104,NONE,REJECTED,numero massimo posizioni
2026-07-16T12:54:01+00:00,f2c259269bae9ff91f08,c3c3f64bd661bdddee1a,MAIN,True,confluence_trend,AKE,AKEUSDTM,240,2026-07-16T08:00:00+00:00,LONG,6.25,BUONA,0.00096748,0.12,0.24,298.316,NONE,REJECTED,numero massimo posizioni
2026-07-16T13:07:44+00:00,a11901b5c7aa20749d0e,25bc6b6607fac73ec0c5,SHADOW_COMBO_ADAPTIVE,False,combo_adaptive,HYPE,HYPEUSDTM,60,2026-07-16T12:00:00+00:00,SHORT,-6.187,BUONA,65.489,0.01672399,0.03344797,-2.3248,DOWN,OPENED,aperta
2026-07-16T13:07:44+00:00,a382588749cb44a0f114,620f7e280cfd0208ddd2,SHADOW_COMBO_ADAPTIVE,False,combo_adaptive,XLM,XLMUSDTM,60,2026-07-16T12:00:00+00:00,LONG,5.9693,MEDIA,0.18978,0.02222061,0.04444121,1.8992,NONE,OPENED,aperta
2026-07-16T13:07:44+00:00,44c19825e1dd71df9981,6aa5c21d0004e56b7f20,SHADOW_COMBO_SCANNER,False,combo_scanner,DOGE,DOGEUSDTM,60,2026-07-16T12:00:00+00:00,SHORT,-6.4679,BUONA,0.0729,0.0144,0.03168,-0.7925,NONE,OPENED,aperta
2026-07-16T13:07:44+00:00,524634fe1b68c46a874c,620f7e280cfd0208ddd2,SHADOW_COMBO_SCANNER,False,combo_scanner,XLM,XLMUSDTM,60,2026-07-16T12:00:00+00:00,LONG,6.3509,BUONA,0.18978,0.02222061,0.04888533,1.8992,NONE,OPENED,aperta
2026-07-16T13:07:44+00:00,38fdc549e59ad1127f8d,e5ff4c4ffccfa3fedc66,SHADOW_COMBO_TREND,False,combo_trend,SOL,SOLUSDTM,60,2026-07-16T12:00:00+00:00,SHORT,-5.7731,MEDIA,75.958,0.016,0.0352,-1.4748,NONE,REJECTED,numero massimo posizioni
2026-07-16T13:07:44+00:00,cc43d78d8496309d80cc,620f7e280cfd0208ddd2,SHADOW_COMBO_TREND,False,combo_trend,XLM,XLMUSDTM,60,2026-07-16T12:00:00+00:00,LONG,5.9693,MEDIA,0.18978,0.02468956,0.05431704,1.8992,NONE,OPENED,aperta
2026-07-16T13:07:44+00:00,d7c635e6b9629c9b12b9,25bc6b6607fac73ec0c5,SHADOW_COMBO_TREND,False,combo_trend,HYPE,HYPEUSDTM,60,2026-07-16T12:00:00+00:00,SHORT,-6.187,BUONA,65.489,0.01858221,0.04088086,-2.3248,DOWN,OPENED,aperta
2026-07-16T13:07:44+00:00,124e1cf3bdec972a5689,ff3232116b59e32834ce,SHADOW_DONCHIAN_1H,False,donchian_breakout,AKE,AKEUSDTM,60,2026-07-16T12:00:00+00:00,LONG,7.6338,ALTA,0.00097155,0.12,0.3,167.6499,UP,OPENED,aperta
2026-07-16T13:07:44+00:00,896e954a837a260e76df,6aa5c21d0004e56b7f20,SHADOW_GLOBAL_PURE,False,global_confluence_pure,DOGE,DOGEUSDTM,60,2026-07-16T12:00:00+00:00,SHORT,-7.0,BUONA,0.0729,0.016,0.04,-0.7925,NONE,OPENED,aperta
2026-07-16T13:07:44+00:00,4af3c301b6377d6616da,620f7e280cfd0208ddd2,SHADOW_SCANNER_TOP5_BTC,False,scanner_top5_btc_strength,XLM,XLMUSDTM,60,2026-07-16T12:00:00+00:00,LONG,6.3509,BUONA,0.18978,0.02222061,0.04888533,1.8992,NONE,OPENED,aperta
2026-07-16T13:07:44+00:00,1b95798bd2ab02de4581,620f7e280cfd0208ddd2,SHADOW_SCANNER_TOP5_LONG,False,scanner_top5_long,XLM,XLMUSDTM,60,2026-07-16T12:00:00+00:00,LONG,6.3509,BUONA,0.18978,0.02222061,0.04444121,1.8992,NONE,OPENED,aperta
2026-07-16T13:07:44+00:00,398f21376d5ff788f71c,e5ff4c4ffccfa3fedc66,SHADOW_SOL_EMA_1H,False,ema_trend_following,SOL,SOLUSDTM,60,2026-07-16T12:00:00+00:00,SHORT,-5.8088,MEDIA,75.958,0.0144,0.0288,-1.4748,NONE,OPENED,aperta
2026-07-16T19:24:41+00:00,ae95dd201e594e080d07,e9729e4d4d85151a1256,SHADOW_BOLLINGER_MR_1H,False,bollinger_mean_reversion,HYPE,HYPEUSDTM,60,2026-07-16T18:00:00+00:00,LONG,7.464,BUONA,62.384,0.01832694,0.02749041,-5.4381,NONE,OPENED,aperta
2026-07-16T19:24:41+00:00,03f8ff470e3537773ce3,50754aec0f9e6e51577b,SHADOW_COMBO_ADAPTIVE,False,combo_adaptive,ONDO,ONDOUSDTM,60,2026-07-16T18:00:00+00:00,LONG,7.5,ALTA,0.3726,0.04141414,0.08282829,14.0325,NONE,OPENED,aperta
2026-07-16T19:24:41+00:00,76f3b511b28c4d5a64a1,abbb953f2f88585c090e,SHADOW_COMBO_ADAPTIVE,False,combo_adaptive,HYPE,HYPEUSDTM,60,2026-07-16T18:00:00+00:00,SHORT,-7.0325,BUONA,62.384,0.02199233,0.04398466,-5.4381,NONE,OPENED,aperta
2026-07-16T19:24:41+00:00,44f7372816dfd3b14070,50754aec0f9e6e51577b,SHADOW_COMBO_SCANNER,False,combo_scanner,ONDO,ONDOUSDTM,60,2026-07-16T18:00:00+00:00,LONG,7.5478,ALTA,0.3726,0.04141414,0.09111112,14.0325,NONE,OPENED,aperta
2026-07-16T19:24:41+00:00,db9b1460d8d210a9c047,50754aec0f9e6e51577b,SHADOW_COMBO_TREND,False,combo_trend,ONDO,ONDOUSDTM,60,2026-07-16T18:00:00+00:00,LONG,7.5,ALTA,0.3726,0.04601572,0.10123457,14.0325,NONE,OPENED,aperta
2026-07-16T19:24:41+00:00,dfeb036119c23edb6367,abbb953f2f88585c090e,SHADOW_COMBO_TREND,False,combo_trend,HYPE,HYPEUSDTM,60,2026-07-16T18:00:00+00:00,SHORT,-7.0325,BUONA,62.384,0.02443592,0.05375903,-5.4381,NONE,OPENED,aperta
2026-07-16T19:24:41+00:00,fb0c6c0c469839ce50cb,0dabd3278b4a9e48a8c6,SHADOW_COMBO_TREND,False,combo_trend,SOL,SOLUSDTM,60,2026-07-16T18:00:00+00:00,SHORT,-5.8766,MEDIA,75.62,0.01616431,0.03556149,-1.7595,NONE,REJECTED,numero massimo posizioni
2026-07-16T19:24:41+00:00,4d19d108491b31cd808a,50754aec0f9e6e51577b,SHADOW_SCANNER_TOP5_LONG,False,scanner_top5_long,ONDO,ONDOUSDTM,60,2026-07-16T18:00:00+00:00,LONG,7.5478,ALTA,0.3726,0.04141414,0.08282829,14.0325,NONE,OPENED,aperta
2026-07-16T20:29:44+00:00,0055c9fc8ad5f63deb3f,1f27f551ae65c6702f9d,SHADOW_SOL_ADAPTIVE_1H,False,combo_adaptive,SOL,SOLUSDTM,60,2026-07-16T19:00:00+00:00,SHORT,-5.7678,MEDIA,75.787,0.0144,0.0288,-1.2459,NONE,OPENED,aperta
2026-07-17T00:21:57+00:00,015a67dc10c249ee60b8,28c234f4b42cb1681eb7,SHADOW_DOGE_DONCHIAN_1H,False,donchian_breakout,DOGE,DOGEUSDTM,60,2026-07-16T23:00:00+00:00,SHORT,-6.7852,BUONA,0.07236,0.0128,0.0256,-1.2298,DOWN,OPENED,aperta
2026-07-17T00:23:53+00:00,24c5fb08ca73ce8d6561,dc656629fb0484634073,SHADOW_1H_FAST,False,momentum_breakout,HYPE,HYPEUSDTM,60,2026-07-16T23:00:00+00:00,SHORT,-7.2195,BUONA,61.496,0.01899238,0.02848857,-7.3475,DOWN,OPENED,aperta
2026-07-17T00:23:53+00:00,28433faddabd1031d276,637bf08a5214e33d9518,SHADOW_1H_FAST,False,momentum_breakout,XRP,XRPUSDTM,60,2026-07-16T23:00:00+00:00,SHORT,-6.4107,BUONA,1.08711,0.0112,0.0168,-0.8036,DOWN,REJECTED,numero massimo posizioni
2026-07-17T00:23:53+00:00,dc37dfa2d1ee38384358,83bf4e100e3bc8473c34,SHADOW_1H_FAST,False,momentum_breakout,AKE,AKEUSDTM,60,2026-07-16T23:00:00+00:00,LONG,4.75,MEDIA,0.00098508,0.12,0.18,187.2575,NONE,REJECTED,numero massimo posizioni
2026-07-17T00:23:53+00:00,4a1c3e72d01988ae812a,7c64f10975d0ec7b72de,SHADOW_BOLLINGER_MR_1H,False,bollinger_mean_reversion,HYPE,HYPEUSDTM,60,2026-07-16T23:00:00+00:00,LONG,7.0222,BUONA,61.496,0.02034898,0.03052346,-7.3475,DOWN,OPENED,aperta
2026-07-17T00:23:53+00:00,56c1c22ac0b6a6899fc5,637bf08a5214e33d9518,SHADOW_COMBO_ADAPTIVE,False,combo_adaptive,XRP,XRPUSDTM,60,2026-07-16T23:00:00+00:00,SHORT,-6.6067,BUONA,1.08711,0.0144,0.0288,-0.8036,DOWN,OPENED,aperta
2026-07-17T00:23:53+00:00,fe1dba7e116fef93f295,83619a059ecddf3324ed,SHADOW_COMBO_ADAPTIVE,False,combo_adaptive,SOL,SOLUSDTM,60,2026-07-16T23:00:00+00:00,SHORT,-5.8798,MEDIA,75.362,0.0144,0.0288,-1.3945,NONE,REJECTED,numero massimo posizioni
2026-07-17T00:23:53+00:00,274cf762d6b33493cc08,28c234f4b42cb1681eb7,SHADOW_COMBO_TREND,False,combo_trend,DOGE,DOGEUSDTM,60,2026-07-16T23:00:00+00:00,SHORT,-6.3556,BUONA,0.07242,0.016,0.0352,-1.2298,DOWN,REJECTED,numero massimo posizioni
2026-07-17T00:23:53+00:00,44eda38203bdcddcbc68,83619a059ecddf3324ed,SHADOW_COMBO_TREND,False,combo_trend,SOL,SOLUSDTM,60,2026-07-16T23:00:00+00:00,SHORT,-5.8798,MEDIA,75.362,0.016,0.0352,-1.3945,NONE,REJECTED,numero massimo posizioni
2026-07-17T00:23:53+00:00,a99845f8776315820491,637bf08a5214e33d9518,SHADOW_COMBO_TREND,False,combo_trend,XRP,XRPUSDTM,60,2026-07-16T23:00:00+00:00,SHORT,-6.6067,BUONA,1.08711,0.016,0.0352,-0.8036,DOWN,OPENED,aperta
2026-07-17T00:23:53+00:00,01f49eea660cd2e5e68e,dc656629fb0484634073,SHADOW_EMA_TREND_1H,False,ema_trend_following,HYPE,HYPEUSDTM,60,2026-07-16T23:00:00+00:00,SHORT,-6.8383,BUONA,61.496,0.02713197,0.05969033,-7.3475,DOWN,OPENED,aperta
2026-07-17T00:23:53+00:00,0f31f9f3e74fe9a6d054,83619a059ecddf3324ed,SHADOW_EMA_TREND_1H,False,ema_trend_following,SOL,SOLUSDTM,60,2026-07-16T23:00:00+00:00,SHORT,-6.0624,BUONA,75.362,0.016,0.0352,-1.3945,NONE,REJECTED,numero massimo posizioni
2026-07-17T00:23:53+00:00,45937d71651acf940c6b,637bf08a5214e33d9518,SHADOW_EMA_TREND_1H,False,ema_trend_following,XRP,XRPUSDTM,60,2026-07-16T23:00:00+00:00,SHORT,-6.1067,BUONA,1.08711,0.016,0.0352,-0.8036,DOWN,REJECTED,numero massimo posizioni
2026-07-17T01:05:17+00:00,09f6d7833dae2b2988ae,9a8372bb881c5ef96674,SHADOW_DOGE_EMA_1H,False,ema_trend_following,DOGE,DOGEUSDTM,60,2026-07-17T00:00:00+00:00,SHORT,-5.8533,MEDIA,0.07275,0.0144,0.0288,-0.8504,NONE,OPENED,aperta
2026-07-17T01:26:57+00:00,01734641c02db74311f1,08078bf482d0b7d7c21c,SHADOW_1H_BALANCED_V2,False,confluence_trend_v2,SOL,SOLUSDTM,60,2026-07-17T00:00:00+00:00,SHORT,-7.645,ALTA,75.469,0.0144,0.0288,-1.1416,NONE,OPENED,aperta
2026-07-17T01:26:57+00:00,dfce980c8875643dae83,08078bf482d0b7d7c21c,SHADOW_1H_BALANCED_V2,False,confluence_trend_v2,DOGE,DOGEUSDTM,60,2026-07-17T00:00:00+00:00,SHORT,-6.1701,BUONA,0.07254,0.0144,0.0288,-0.8504,NONE,OPENED,aperta
2026-07-17T04:17:11+00:00,6b55bf21c758712b3345,74e2a89584a498042367,SHADOW_1H_BALANCED_V2,False,confluence_trend_v2,LAB,LABUSDTM,60,2026-07-17T03:00:00+00:00,SHORT,-7.0,BUONA,0.19682,0.10460154,0.20920308,-21.7784,NONE,OPENED,aperta
2026-07-17T06:30:11+00:00,24589cbd48a0f04e535d,099e596e92f1e78589e2,SHADOW_1H_FAST_V2,False,momentum_breakout_v2,SOL,SOLUSDTM,60,2026-07-17T05:00:00+00:00,SHORT,-9.6244,ALTA,74.688,0.0112,0.0168,-1.0388,DOWN,OPENED,aperta
2026-07-17T06:30:11+00:00,45231ee88dafaa9d4989,099e596e92f1e78589e2,SHADOW_1H_FAST_V2,False,momentum_breakout_v2,DOGE,DOGEUSDTM,60,2026-07-17T05:00:00+00:00,SHORT,-9.9082,ALTA,0.07183,0.0112,0.0168,-0.7912,DOWN,OPENED,aperta
2026-07-17T06:30:11+00:00,0fadd06af32f0c1d3fb7,78975bba03e43c33ff05,SHADOW_BOLLINGER_MR_1H,False,bollinger_mean_reversion,BTC,XBTUSDTM,60,2026-07-17T05:00:00+00:00,LONG,7.5,ALTA,62918.99,0.012,0.018,0.0,DOWN,OPENED,aperta
2026-07-17T06:30:11+00:00,b62b9f91b3474cfff3b5,b907649eb4be2c057d8f,SHADOW_BOLLINGER_MR_1H,False,bollinger_mean_reversion,SOL,SOLUSDTM,60,2026-07-17T05:00:00+00:00,LONG,7.3503,BUONA,74.688,0.012,0.018,-1.0388,DOWN,REJECTED,limite posizioni nella stessa direzione
2026-07-17T06:30:11+00:00,b70f728a0f548b5c2825,009c6392065c987976f4,SHADOW_BOLLINGER_MR_1H,False,bollinger_mean_reversion,LAB,LABUSDTM,60,2026-07-17T05:00:00+00:00,LONG,7.5,ALTA,0.1887,0.08942595,0.13413892,-20.7774,DOWN,OPENED,aperta
2026-07-17T06:30:11+00:00,347c41997e8cc8cf7547,7d0868092c47cfc37e45,SHADOW_BTC_ADAPTIVE_1H,False,combo_adaptive,BTC,XBTUSDTM,60,2026-07-17T05:00:00+00:00,SHORT,-6.4602,BUONA,62918.99,0.0144,0.0288,0.0,DOWN,OPENED,aperta
2026-07-17T06:30:11+00:00,c5c6f7beec8947c02029,78975bba03e43c33ff05,SHADOW_BTC_BOLLINGER_1H,False,bollinger_mean_reversion,BTC,XBTUSDTM,60,2026-07-17T05:00:00+00:00,LONG,7.5,ALTA,62918.99,0.012,0.018,0.0,DOWN,OPENED,aperta
2026-07-17T06:30:11+00:00,86f695ce40b8bf65dc9b,7d0868092c47cfc37e45,SHADOW_BTC_DONCHIAN_1H,False,donchian_breakout,BTC,XBTUSDTM,60,2026-07-17T05:00:00+00:00,SHORT,-6.9602,BUONA,62918.99,0.0128,0.0256,0.0,DOWN,OPENED,aperta
2026-07-17T06:30:11+00:00,ce0fa8cf0071f90c9918,7d0868092c47cfc37e45,SHADOW_BTC_EMA_1H,False,ema_trend_following,BTC,XBTUSDTM,60,2026-07-17T05:00:00+00:00,SHORT,-5.9602,MEDIA,62918.99,0.0144,0.0288,0.0,DOWN,OPENED,aperta
2026-07-17T06:30:11+00:00,154d05430e83c267279b,009c6392065c987976f4,SHADOW_COMBO_MEAN_REVERSION,False,combo_mean_reversion,LAB,LABUSDTM,60,2026-07-17T05:00:00+00:00,LONG,6.6401,BUONA,0.1887,0.08942595,0.14308151,-20.7774,DOWN,OPENED,aperta
2026-07-17T06:30:11+00:00,b744f527b64feec6ac75,39a247d6c9c58ee2b2ab,SHADOW_COMBO_MEAN_REVERSION,False,combo_mean_reversion,ADA,ADAUSDTM,60,2026-07-17T05:00:00+00:00,LONG,5.7473,MEDIA,0.15897,0.01488603,0.02381765,-0.7428,DOWN,REJECTED,limite posizioni nella stessa direzione
2026-07-17T06:30:11+00:00,c9c2888f6a9ed26df0f0,78975bba03e43c33ff05,SHADOW_COMBO_MEAN_REVERSION,False,combo_mean_reversion,BTC,XBTUSDTM,60,2026-07-17T05:00:00+00:00,LONG,6.7946,BUONA,62918.99,0.012,0.0192,0.0,DOWN,OPENED,aperta
2026-07-17T06:30:11+00:00,d5f96f77388d81aa4753,b907649eb4be2c057d8f,SHADOW_SOL_BOLLINGER_1H,False,bollinger_mean_reversion,SOL,SOLUSDTM,60,2026-07-17T05:00:00+00:00,LONG,7.3503,BUONA,74.688,0.012,0.018,-1.0388,DOWN,OPENED,aperta
2026-07-17T06:30:11+00:00,4320c78abb4989a166a2,c7dcd9756db2c485ce15,SHADOW_SOL_DONCHIAN_1H,False,donchian_breakout,SOL,SOLUSDTM,60,2026-07-17T05:00:00+00:00,SHORT,-7.0984,BUONA,74.688,0.0128,0.0256,-1.0388,DOWN,OPENED,aperta
2026-07-17T08:37:40+00:00,21f2d5474d779690b418,4f0789bf13440d9be3c9,MAIN,True,confluence_trend,HYPE,HYPEUSDTM,240,2026-07-17T04:00:00+00:00,SHORT,-8.25,ALTA,59.372,0.05242204,0.10484408,-11.6483,DOWN,OPENED,aperta
2026-07-17T08:37:40+00:00,847a7f342eedd95dbe26,3221f6a5b6365b21754f,MAIN,True,confluence_trend,AKE,AKEUSDTM,240,2026-07-17T04:00:00+00:00,LONG,6.75,BUONA,0.00111011,0.12,0.24,368.5558,NONE,REJECTED,numero massimo posizioni
2026-07-17T08:37:40+00:00,d070633816425206a97a,44d8bb529ee558db27de,MAIN,True,confluence_trend,LAB,LABUSDTM,240,2026-07-17T04:00:00+00:00,SHORT,-7.75,ALTA,0.17852,0.12,0.24,-67.0418,DOWN,OPENED,aperta
2026-07-17T08:37:40+00:00,e466a0c050f69f9be54a,17cf772d063a176ecf62,MAIN,True,confluence_trend,ADA,ADAUSDTM,240,2026-07-17T04:00:00+00:00,SHORT,-6.3082,BUONA,0.15825,0.03983508,0.07967015,-6.5409,NONE,REJECTED,numero massimo posizioni
2026-07-17T08:37:40+00:00,5cb12d07eafd3a03b785,1c628461ef6a0589353a,SHADOW_1H_BALANCED_V2,False,confluence_trend_v2,AKE,AKEUSDTM,60,2026-07-17T07:00:00+00:00,LONG,6.25,BUONA,0.00111011,0.12,0.24,168.8888,NONE,OPENED,aperta
2026-07-17T08:37:40+00:00,25bcc4c09c5d8d6dc1ae,af0b62ac5a748fb525e7,SHADOW_1H_FAST,False,momentum_breakout,HYPE,HYPEUSDTM,60,2026-07-17T07:00:00+00:00,SHORT,-7.5645,ALTA,59.372,0.0206427,0.03096405,-9.0723,DOWN,OPENED,aperta
2026-07-17T08:37:40+00:00,e1e76b518493c0904aa5,431d43928b029c2374e7,SHADOW_1H_FAST,False,momentum_breakout,AKE,AKEUSDTM,60,2026-07-17T07:00:00+00:00,LONG,6.25,BUONA,0.00111011,0.12,0.18,168.8888,NONE,OPENED,aperta
2026-07-17T08:37:40+00:00,14d4661735380c281a36,44d8bb529ee558db27de,SHADOW_4H_WIDE,False,confluence_trend,LAB,LABUSDTM,240,2026-07-17T04:00:00+00:00,SHORT,-7.75,ALTA,0.17852,0.12,0.336,-67.0418,DOWN,REJECTED,numero massimo posizioni
2026-07-17T08:37:40+00:00,287c350f80ec9e4abc1e,709bd1066682bcb1c012,SHADOW_4H_WIDE,False,confluence_trend,ONDO,ONDOUSDTM,240,2026-07-17T04:00:00+00:00,LONG,5.75,MEDIA,0.364,0.08680558,0.24305562,13.0406,NONE,REJECTED,numero massimo posizioni
2026-07-17T08:37:40+00:00,58b8f703e523dfbe04d2,17cf772d063a176ecf62,SHADOW_4H_WIDE,False,confluence_trend,ADA,ADAUSDTM,240,2026-07-17T04:00:00+00:00,SHORT,-6.3082,BUONA,0.15825,0.0517856,0.14499968,-6.5409,NONE,REJECTED,numero massimo posizioni
2026-07-17T08:37:40+00:00,90cd25ac3abf5381c753,4ca3e05a382cc7021412,SHADOW_4H_WIDE,False,confluence_trend,XRP,XRPUSDTM,240,2026-07-17T04:00:00+00:00,SHORT,-5.2378,MEDIA,1.07908,0.03643824,0.10202706,-1.1888,NONE,REJECTED,numero massimo posizioni
2026-07-17T08:37:40+00:00,d83fe9c0d3eaec61fc74,4f0789bf13440d9be3c9,SHADOW_4H_WIDE,False,confluence_trend,HYPE,HYPEUSDTM,240,2026-07-17T04:00:00+00:00,SHORT,-8.25,ALTA,59.372,0.06814865,0.19081623,-11.6483,DOWN,OPENED,aperta
2026-07-17T08:37:40+00:00,d94721c97588cee73974,3221f6a5b6365b21754f,SHADOW_4H_WIDE,False,confluence_trend,AKE,AKEUSDTM,240,2026-07-17T04:00:00+00:00,LONG,6.75,BUONA,0.00111011,0.12,0.336,368.5558,NONE,REJECTED,numero massimo posizioni
2026-07-17T08:37:40+00:00,f49cd705a7852ff535e1,5659699572318ab7e0b9,SHADOW_4H_WIDE,False,confluence_trend,SOL,SOLUSDTM,240,2026-07-17T04:00:00+00:00,SHORT,-5.283,MEDIA,74.175,0.03907141,0.10939995,-3.9149,NONE,REJECTED,numero massimo posizioni
2026-07-17T08:37:40+00:00,267424e0954cc351206f,431d43928b029c2374e7,SHADOW_COMBO_ADAPTIVE,False,combo_adaptive,AKE,AKEUSDTM,60,2026-07-17T07:00:00+00:00,LONG,7.3857,BUONA,0.00111011,0.12,0.24,168.8888,NONE,REJECTED,numero massimo posizioni
2026-07-17T08:37:40+00:00,556007ec55f36556b52d,fd6b09a42d9a27821bc4,SHADOW_COMBO_ADAPTIVE,False,combo_adaptive,DOGE,DOGEUSDTM,60,2026-07-17T07:00:00+00:00,SHORT,-6.5638,BUONA,0.07115,0.0144,0.0288,-0.6271,NONE,REJECTED,numero massimo posizioni
2026-07-17T08:37:40+00:00,8cf63eb6a04010eba770,af0b62ac5a748fb525e7,SHADOW_COMBO_ADAPTIVE,False,combo_adaptive,HYPE,HYPEUSDTM,60,2026-07-17T07:00:00+00:00,SHORT,-7.5806,ALTA,59.372,0.02654061,0.05308122,-9.0723,DOWN,OPENED,aperta
2026-07-17T08:37:40+00:00,07d1037909be1f72e2b6,431d43928b029c2374e7,SHADOW_COMBO_SCANNER,False,combo_scanner,AKE,AKEUSDTM,60,2026-07-17T07:00:00+00:00,LONG,9.5,ALTA,0.00111011,0.12,0.264,168.8888,NONE,OPENED,aperta
2026-07-17T08:37:40+00:00,0c44b303556e5fcee7c3,2ad1874cae128ffad890,SHADOW_RELATIVE_STRENGTH_V2,False,relative_strength_v2,AKE,AKEUSDTM,60,2026-07-17T07:00:00+00:00,LONG,6.25,BUONA,0.00111011,0.12,0.264,168.8888,NONE,OPENED,aperta
2026-07-17T08:37:40+00:00,2321ce9fcd841c074240,431d43928b029c2374e7,SHADOW_SCANNER_TOP5_BTC,False,scanner_top5_btc_strength,AKE,AKEUSDTM,60,2026-07-17T07:00:00+00:00,LONG,9.5,ALTA,0.00111011,0.12,0.264,168.8888,NONE,OPENED,aperta
2026-07-17T08:37:40+00:00,f5cde5b82e837cd38cef,431d43928b029c2374e7,SHADOW_SCANNER_TOP5_LONG,False,scanner_top5_long,AKE,AKEUSDTM,60,2026-07-17T07:00:00+00:00,LONG,9.5,ALTA,0.00111011,0.12,0.24,168.8888,NONE,OPENED,aperta
2026-07-17T10:27:01+00:00,c7c280c14af51c0c228e,61d196706b4499da4b16,SHADOW_1H_FAST,False,momentum_breakout,LAB,LABUSDTM,60,2026-07-17T09:00:00+00:00,SHORT,-7.0,BUONA,0.18844,0.0874257,0.13113855,-17.2041,NONE,OPENED,aperta
2026-07-17T10:27:01+00:00,129e23a12ad3a18b52c2,ac1f02943007d94e87d2,SHADOW_RELATIVE_STRENGTH_V2,False,relative_strength_v2,LAB,LABUSDTM,60,2026-07-17T09:00:00+00:00,SHORT,-7.0,BUONA,0.18844,0.11240448,0.24728985,-17.2041,NONE,OPENED,aperta
2026-07-17T15:20:35+00:00,05878394c4fd04451d92,4f54d738ee160e3f69e6,SHADOW_1H_BALANCED_V2,False,confluence_trend_v2,SOL,SOLUSDTM,60,2026-07-17T14:00:00+00:00,SHORT,-7.5051,ALTA,73.882,0.0144,0.0288,-1.2757,NONE,OPENED,aperta
2026-07-17T15:20:35+00:00,4135ab308feeadf4bf64,4f54d738ee160e3f69e6,SHADOW_1H_BALANCED_V2,False,confluence_trend_v2,XRP,XRPUSDTM,60,2026-07-17T14:00:00+00:00,SHORT,-6.3246,BUONA,1.07602,0.0144,0.0288,-0.373,NONE,OPENED,aperta
2026-07-17T15:20:35+00:00,449806ecc5b0c184e37e,72092ddcaefd8a7a4512,SHADOW_1H_FAST,False,momentum_breakout,ONDO,ONDOUSDTM,60,2026-07-17T14:00:00+00:00,LONG,4.642,MEDIA,0.3727,0.02961384,0.04442076,5.7099,NONE,OPENED,aperta
2026-07-17T15:20:35+00:00,318bdab1e0639dafb215,d55301341f7eb4451ec4,SHADOW_COMBO_TREND,False,combo_trend,ETH,ETHUSDTM,60,2026-07-17T14:00:00+00:00,SHORT,-6.1631,BUONA,1813.78,0.016,0.0352,-1.2769,NONE,REJECTED,numero massimo posizioni
2026-07-17T15:20:35+00:00,c177b6d39f975b71544f,ad2a548a007fd66feb40,SHADOW_COMBO_TREND,False,combo_trend,DOGE,DOGEUSDTM,60,2026-07-17T14:00:00+00:00,SHORT,-6.669,BUONA,0.07161,0.016,0.0352,-0.7507,NONE,REJECTED,numero massimo posizioni
2026-07-17T15:20:35+00:00,da0e40a9624ecfefbc2a,308385fb91c8984c0f09,SHADOW_COMBO_TREND,False,combo_trend,AKE,AKEUSDTM,60,2026-07-17T14:00:00+00:00,LONG,7.4608,BUONA,0.00122509,0.12,0.264,210.3347,NONE,OPENED,aperta
2026-07-17T15:20:35+00:00,f19b8094ac8786726189,7523d5d104d5fd3acd49,SHADOW_COMBO_TREND,False,combo_trend,SOL,SOLUSDTM,60,2026-07-17T14:00:00+00:00,SHORT,-6.0104,BUONA,73.882,0.016,0.0352,-1.2757,NONE,REJECTED,numero massimo posizioni
2026-07-17T15:20:35+00:00,99c1442a604461760a46,ad2a548a007fd66feb40,SHADOW_DOGE_EMA_1H,False,ema_trend_following,DOGE,DOGEUSDTM,60,2026-07-17T14:00:00+00:00,SHORT,-6.338,BUONA,0.07161,0.0144,0.0288,-0.7507,NONE,OPENED,aperta
