generated_utc,portfolio,portfolio_label,is_main,strategy,strategy_label,equity_eur,balance_eur,unrealized_pnl_eur,month_pnl_eur,monthly_target_eur,target_progress_pct,open_positions,open_margin_eur,open_notional_eur,open_initial_risk_eur,open_stop_risk_eur,closed_trades,unique_market_events,winning_trades,win_rate_pct,profit_factor,expectancy_eur,net_pnl_closed_eur,average_mfe_net_eur,average_mae_net_eur,excursion_sample,average_signed_capture_pct,signed_capture_sample,average_winner_capture_pct,winner_capture_sample,average_profit_giveback_eur,average_profit_giveback_pct_of_mfe,giveback_sample,lost_after_positive_mfe_count,average_profit_retained_pct,profit_retention_sample,max_drawdown_pct
2026-08-14T11:13:40+00:00,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_MFE_V1,Top 5 + BTC — Guard + BTC≤3 + MFE,False,scanner_top5_btc_strength,Scanner Top 5 + forza BTC,9777.378550560405,9680.667048332338,96.7115022280671,137.99064514971906,3000.0,4.599688171657302,4,1836.2601464048864,3672.520292809773,146.62628799717248,98.5699844050023,50,50,20,40.0,0.7668683078523385,-6.350521815677988,-317.5260907838994,48.36069374683191,-38.384642599940065,50,-265.6660387461308,49,56.44519157511708,20,54.51717248497852,365.6660387461308,49,29,56.44519157511708,20,5.802668331242403
2026-08-14T11:13:40+00:00,SHADOW_SCANNER_TOP5_BTC_RUNNER25_V1,"Top 5 + BTC — 75% a 2,2R + runner 3R",False,scanner_top5_btc_strength,Scanner Top 5 + forza BTC,9506.322374537845,9399.213785565655,107.10858897219141,-331.2747029487273,3000.0,-11.042490098290909,6,2572.708741884405,5145.41748376881,189.2976907968287,141.40734090078246,44,44,13,29.545454545454547,0.5301574669050491,-13.591806854650626,-598.0395016046275,40.41829621840384,-36.84495622206641,44,-336.8615069529102,43,49.73087676450575,13,54.048715137364674,436.8615069529102,43,30,49.73087676450575,13,9.45544719438518
2026-08-14T11:13:40+00:00,SHADOW_SCANNER_TOP5_BTC_TP3_V1,Top 5 + BTC — target pieno 3R,False,scanner_top5_btc_strength,Scanner Top 5 + forza BTC,9511.8876127765,9404.716319764664,107.17129301183485,-331.46863942297205,3000.0,-11.048954647432401,6,2574.2148697541706,5148.429739508341,189.4085103867611,141.49012428533456,40,40,11,27.500000000000004,0.5332971970102561,-14.813383985285219,-592.5353594114088,42.01455212491736,-40.0274123842113,40,-373.7107672485557,39,51.40323021796902,11,56.94276051539457,473.71076724855567,39,28,51.40323021796902,11,9.1615698995605
2026-08-14T11:13:40+00:00,SHADOW_GLOBAL_PURE,Global Confluence puro 1H,False,global_confluence_pure,Global Confluence puro,9707.325438238111,9676.453707376848,30.87173086126294,-77.16364838367008,3000.0,-2.5721216127890028,1,1512.087649994819,3024.175299989638,48.38680479983421,48.386804799834394,15,15,4,26.666666666666668,0.34676223511818105,-21.509269335544058,-322.6390400331609,35.20322980296005,-49.25319399055032,15,-640.5289893515045,14,50.836487035230526,4,57.01683744815169,740.5289893515044,14,10,50.836487035230526,4,3.516961796371994
2026-08-14T11:13:40+00:00,SHADOW_COMBO_TREND,Combo Trend,False,combo_trend,Combo Trend,9521.735267517539,9474.807488015116,46.927779502422815,-8.969772627067869,3000.0,-0.29899242090226225,8,2481.8175186566064,4963.635037313213,144.87313915629042,144.87313915629048,89,89,29,32.58426966292135,0.7795608543095573,-5.8974634662018,-524.8742484919602,45.06050977122686,-40.92237562215888,89,-369.2230350471199,85,74.47031733123343,29,51.29123719642083,469.22303504712,85,56,74.47031733123343,29,9.821614895308368
2026-08-14T11:13:40+00:00,SHADOW_COMBO_MEAN_REVERSION,Combo Mean Reversion,False,combo_mean_reversion,Combo Mean Reversion,9729.551385769832,9729.76346425674,-0.21207848690832956,-103.00283781523103,3000.0,-3.433427927174368,1,1946.4198336114148,3892.8396672228296,46.714076006673956,46.71407600667406,28,28,10,35.714285714285715,0.7219726221851329,-9.567886855104762,-267.90083194293334,37.28270342586017,-43.79340937397361,28,-333.8902522476646,26,88.04599387662846,10,46.44086100081631,433.89025224766465,26,16,88.04599387662846,10,4.710790013293835
2026-08-14T11:13:40+00:00,SHADOW_COMBO_SCANNER,Combo Scanner,False,combo_scanner,Combo Scanner,9332.17536458203,9310.591323079154,21.584041502876403,-360.82256891742327,3000.0,-12.027418963914108,5,3590.767706991965,7181.53541398393,186.6931386554157,186.69313865541542,65,65,22,33.84615384615385,0.6293067702004763,-10.566322610199483,-686.8109696629664,41.69054929761482,-36.40362078024542,65,-294.38883482761133,64,60.013797597986404,22,52.2441850270355,394.3888348276113,64,42,60.013797597986404,22,10.126729480101043
2026-08-14T11:13:40+00:00,SHADOW_COMBO_ADAPTIVE,Combo Adaptive — madre,False,combo_adaptive,Combo Adaptive,9987.356273857562,9927.543276572846,59.81299728471664,-124.7059522662421,3000.0,-4.156865075541403,7,3778.363478041049,7556.726956082098,152.0732030367627,99.11052049685286,58,58,22,37.93103448275862,0.9336396262724418,-1.2147179638082404,-70.45364190087794,45.52135517009907,-30.819227554762733,58,-103.36805518433461,55,57.33150240333228,22,46.172074589143755,203.36805518433462,55,33,57.33150240333228,22,5.270129516062309
2026-08-14T11:13:40+00:00,SHADOW_COMBO_ADAPTIVE_MFE_TRAIL,Combo Adaptive — MFE Trail esistente,False,combo_adaptive,Combo Adaptive,8981.548401229344,8873.235044129337,108.31335710000715,-350.2459892127372,3000.0,-11.67486630709124,7,3601.902746780849,7203.805493561698,179.63168910544377,91.20777954172213,71,71,21,29.577464788732392,0.3684353626230223,-15.841324298305858,-1124.734025179716,31.89099223678544,-42.24820702085896,71,-407.6346670622227,67,49.96020950702572,21,47.49338892407464,507.63466706222266,67,46,49.96020950702572,21,11.048153656686157
2026-08-14T11:13:40+00:00,SHADOW_COMBO_ADAPTIVE_QUALITY7_V1,Combo Adaptive — Quality7,False,combo_adaptive,Combo Adaptive,9766.270948055146,9742.862221237137,23.40872681800855,-245.80585775281725,3000.0,-8.193528591760575,1,1024.5598153314813,2049.1196306629627,48.59163443215571,48.59163443215583,36,36,11,30.555555555555557,0.6924785934069008,-7.108564082901765,-255.90830698446354,46.48797649134701,-35.99896394056364,36,-120.97003790189085,33,59.89267564267623,11,52.68458317234502,220.97003790189083,33,22,59.89267564267623,11,4.706682366020576
